          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.067,                  5.476,                  3.418,                 4.6143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065185,             0.00065185,             0.00065185
                      2,                 2.4278,                 3.3692,                 2.9423,                 3.5939,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001312,               0.001312,               0.001312
                      3,                 1.9232,                 2.9682,                 2.3456,                 2.8739,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019655,              0.0019655,              0.0019655
                      4,                 1.5266,                 2.6462,                 1.8005,                 2.3634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019703,              0.0019703,              0.0019703
                      5,                  1.328,                 2.3762,                  1.479,                  2.091,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019604,              0.0019604,              0.0019604
                      6,                 1.2191,                 2.2706,                 1.3253,                  1.931,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.1511,                 2.0737,                 1.2104,                 1.8433,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019406,              0.0019406,              0.0019406
                      8,                 1.0902,                 1.9715,                 1.1167,                 1.7615,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.0514,                 1.8972,                 1.0681,                 1.7126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     10,                 1.0105,                 1.8514,                 1.0253,                 1.6624,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0019109,              0.0019109,              0.0019109
                     11,                 0.9798,                 1.7655,                0.97051,                 1.6195,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,               0.001901,               0.001901,               0.001901
                     12,                0.96127,                 1.7519,                0.94557,                 1.5929,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018911,              0.0018911,              0.0018911
                     13,                0.93861,                 1.6778,                0.92851,                 1.5708,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018812,              0.0018812,              0.0018812
                     14,                0.91878,                 1.6723,                0.89277,                 1.5405,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018713,              0.0018713,              0.0018713
                     15,                0.90273,                 1.6106,                0.86101,                 1.5251,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018614,              0.0018614,              0.0018614
                     16,                0.87317,                 1.5731,                0.83828,                 1.5015,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018515,              0.0018515,              0.0018515
                     17,                0.87394,                 1.5672,                0.83458,                 1.4872,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018416,              0.0018416,              0.0018416
                     18,                0.85879,                 1.5523,                0.81397,                 1.4722,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018317,              0.0018317,              0.0018317
                     19,                0.85872,                 1.5334,                0.80459,                 1.4679,                0.87376,                0.75694,                0.82162,                 0.5956,                0.85977,                0.75928,                0.82412,                0.57816,                 1.0313,                 2.1498,                 1.1283,                 1.6521,              0.0018218,              0.0018218,              0.0018218
                     20,                0.84567,                 1.4754,                0.77809,                  1.451,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0018119,              0.0018119,              0.0018119
                     21,                0.82883,                 1.4636,                0.77913,                 1.4304,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,               0.001802,               0.001802,               0.001802
                     22,                0.82109,                 1.4655,                0.76077,                 1.4209,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017921,              0.0017921,              0.0017921
                     23,                0.80832,                 1.4629,                0.75536,                 1.4109,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017822,              0.0017822,              0.0017822
                     24,                0.79865,                 1.4171,                0.74048,                 1.3977,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017723,              0.0017723,              0.0017723
                     25,                0.78465,                 1.4084,                0.72313,                 1.3841,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017624,              0.0017624,              0.0017624
                     26,                0.78503,                 1.4009,                0.71855,                 1.3865,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017525,              0.0017525,              0.0017525
                     27,                0.76634,                 1.3525,                0.70324,                 1.3691,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017426,              0.0017426,              0.0017426
                     28,                  0.777,                  1.351,                0.70719,                 1.3736,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017327,              0.0017327,              0.0017327
                     29,                0.76062,                 1.3812,                0.69644,                 1.3565,                0.89906,                0.79977,                0.83208,                 0.6214,                0.90707,                0.80671,                0.84786,                0.63879,                0.86974,                 1.6554,                0.88898,                 1.4559,              0.0017228,              0.0017228,              0.0017228
                     30,                0.74631,                 1.3463,                0.68998,                 1.3455,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0017129,              0.0017129,              0.0017129
                     31,                0.74695,                 1.3475,                0.68235,                 1.3425,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,               0.001703,               0.001703,               0.001703
                     32,                0.75612,                 1.3393,                0.69521,                 1.3536,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016931,              0.0016931,              0.0016931
                     33,                0.74169,                 1.3102,                0.68449,                 1.3387,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016832,              0.0016832,              0.0016832
                     34,                0.73886,                 1.3202,                0.67799,                  1.334,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016733,              0.0016733,              0.0016733
                     35,                0.73263,                 1.2734,                0.66654,                 1.3242,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016634,              0.0016634,              0.0016634
                     36,                0.72922,                 1.2862,                0.66571,                 1.3256,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016535,              0.0016535,              0.0016535
                     37,                0.73585,                 1.3275,                0.66818,                 1.3276,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016436,              0.0016436,              0.0016436
                     38,                0.72737,                 1.2858,                0.65725,                 1.3212,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016337,              0.0016337,              0.0016337
                     39,                0.71005,                 1.2612,                0.64499,                  1.302,                0.88922,                0.81758,                0.85252,                0.66255,                 0.8872,                0.82639,                0.85544,                 0.6687,                0.79976,                 1.5049,                0.85006,                 1.4005,              0.0016238,              0.0016238,              0.0016238
                     40,                0.69722,                 1.2504,                0.63953,                 1.2926,                0.89915,                0.81019,                0.83774,                0.68072,                0.90505,                 0.8164,                0.85403,                0.68755,                0.71495,                 1.4338,                0.75926,                 1.3077,              0.0016139,              0.0016139,              0.0016139
                     41,                0.70628,                 1.2738,                 0.6373,                 1.2948,                0.89915,                0.81019,                0.83774,                0.68072,                0.90505,                 0.8164,                0.85403,                0.68755,                0.71495,                 1.4338,                0.75926,                 1.3077,               0.001604,               0.001604,               0.001604
                     42,                 0.7031,                 1.2384,                 0.6375,                 1.2949,                0.89915,                0.81019,                0.83774,                0.68072,                0.90505,                 0.8164,                0.85403,                0.68755,                0.71495,                 1.4338,                0.75926,                 1.3077,              0.0015941,              0.0015941,              0.0015941
                     43,                0.71321,                 1.2572,                0.64817,                 1.3072,                0.89915,                0.81019,                0.83774,                0.68072,                0.90505,                 0.8164,                0.85403,                0.68755,                0.71495,                 1.4338,                0.75926,                 1.3077,              0.0015842,              0.0015842,              0.0015842
                     44,                0.69228,                 1.2198,                0.62666,                 1.2844,                0.89915,                0.81019,                0.83774,                0.68072,                0.90505,                 0.8164,                0.85403,                0.68755,                0.71495,                 1.4338,                0.75926,                 1.3077,              0.0015743,              0.0015743,              0.0015743
