                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                 1.7809,                 1.0652,                 1.5001,                0.80887,                0.84738,                0.85273,                0.46042,                 1.9192,                 1.1107,                 1.4652,              0.0052023,              0.0052023,              0.0052023
                     66,                 1.7872,                 1.0684,                 1.5073,                0.80551,                0.85037,                0.85091,                0.45609,                 1.9203,                 1.1192,                 1.4651,              0.0051262,              0.0051262,              0.0051262
                     67,                  1.785,                 1.0729,                 1.4977,                0.78959,                0.84292,                0.84583,                0.45674,                 1.9105,                 1.1256,                 1.4565,                0.00505,                0.00505,                0.00505
                     68,                  1.787,                 1.0672,                 1.5057,                0.78106,                0.84864,                0.83869,                0.45257,                 1.9061,                 1.1252,                 1.4587,              0.0049738,              0.0049738,              0.0049738
                     69,                 1.7868,                 1.0786,                 1.5018,                0.77228,                0.84841,                0.83149,                 0.4479,                 1.8982,                 1.1186,                 1.4614,              0.0048977,              0.0048977,              0.0048977
                     70,                 1.7804,                 1.0757,                 1.5029,                0.78367,                0.85178,                 0.8423,                0.45326,                 1.9042,                  1.113,                 1.4602,              0.0048215,              0.0048215,              0.0048215
                     71,                 1.7762,                 1.0611,                 1.4931,                0.79304,                0.85455,                 0.8469,                0.45545,                 1.9027,                 1.1125,                 1.4517,              0.0047454,              0.0047454,              0.0047454
                     72,                 1.7758,                 1.0657,                 1.4847,                0.79221,                0.85189,                 0.8477,                0.45901,                 1.9017,                 1.1166,                 1.4463,              0.0046692,              0.0046692,              0.0046692
                     73,                 1.7715,                 1.0566,                  1.488,                0.79415,                0.85166,                0.84741,                0.45869,                 1.8937,                 1.1166,                 1.4462,              0.0045931,              0.0045931,              0.0045931
                     74,                 1.7721,                 1.0627,                 1.4911,                0.79379,                0.85162,                0.84562,                0.45832,                 1.8998,                 1.1134,                 1.4456,              0.0045169,              0.0045169,              0.0045169
                     75,                 1.7702,                  1.049,                 1.4912,                0.78679,                 0.8521,                0.84633,                0.45902,                 1.8997,                 1.1079,                 1.4474,              0.0044408,              0.0044408,              0.0044408
                     76,                 1.7657,                 1.0513,                 1.4838,                   0.79,                0.85101,                0.85334,                0.46486,                 1.8971,                 1.1076,                 1.4436,              0.0043646,              0.0043646,              0.0043646
                     77,                 1.7646,                 1.0438,                 1.4873,                0.78529,                0.84689,                0.84716,                0.46374,                 1.8969,                 1.1029,                 1.4424,              0.0042885,              0.0042885,              0.0042885
                     78,                 1.7603,                 1.0487,                 1.4779,                0.79179,                0.85119,                  0.849,                 0.4637,                 1.8936,                 1.1011,                 1.4386,              0.0042123,              0.0042123,              0.0042123
                     79,                 1.7584,                 1.0488,                 1.4813,                0.79083,                0.85436,                0.84766,                0.46444,                 1.8937,                 1.1048,                  1.439,              0.0041362,              0.0041362,              0.0041362
                     80,                 1.7636,                 1.0465,                 1.4785,                0.79336,                0.85701,                0.84682,                0.46258,                 1.8938,                 1.1018,                 1.4387,                0.00406,                0.00406,                0.00406
                     81,                 1.7535,                  1.038,                 1.4795,                0.79234,                0.85795,                0.84128,                0.46078,                 1.8896,                 1.1024,                 1.4355,              0.0039838,              0.0039838,              0.0039838
                     82,                 1.7538,                 1.0452,                 1.4794,                0.79439,                0.85944,                0.84091,                0.46028,                 1.8867,                 1.1012,                 1.4333,              0.0039077,              0.0039077,              0.0039077
                     83,                 1.7489,                 1.0367,                 1.4714,                0.79521,                0.85764,                0.84226,                0.46137,                 1.8849,                 1.1036,                 1.4334,              0.0038315,              0.0038315,              0.0038315
                     84,                 1.7544,                 1.0399,                 1.4794,                0.79986,                0.85526,                0.84478,                0.46397,                 1.8818,                 1.1025,                 1.4334,              0.0037554,              0.0037554,              0.0037554
                     85,                 1.7466,                 1.0379,                 1.4732,                0.80022,                0.85524,                0.84648,                0.46333,                 1.8765,                 1.1022,                 1.4328,              0.0036792,              0.0036792,              0.0036792
                     86,                 1.7409,                 1.0334,                 1.4658,                0.80206,                0.85761,                0.85018,                0.46516,                 1.8744,                 1.1007,                 1.4317,              0.0036031,              0.0036031,              0.0036031
                     87,                 1.7384,                 1.0303,                 1.4735,                 0.7986,                0.85911,                0.84946,                0.46596,                 1.8745,                 1.0977,                 1.4303,              0.0035269,              0.0035269,              0.0035269
                     88,                 1.7439,                 1.0314,                 1.4677,                0.79727,                0.85755,                0.85246,                0.46749,                 1.8764,                 1.0945,                 1.4298,              0.0034508,              0.0034508,              0.0034508
                     89,                 1.7432,                  1.032,                 1.4603,                0.79383,                0.85906,                0.85086,                0.46738,                 1.8793,                  1.094,                 1.4296,              0.0033746,              0.0033746,              0.0033746
                     90,                  1.734,                 1.0188,                 1.4613,                0.79653,                0.86074,                0.85442,                0.46901,                 1.8769,                 1.0931,                 1.4283,              0.0032985,              0.0032985,              0.0032985
                     91,                 1.7386,                 1.0286,                 1.4579,                0.79785,                0.86159,                0.85299,                0.46795,                 1.8759,                 1.0905,                 1.4278,              0.0032223,              0.0032223,              0.0032223
                     92,                 1.7289,                 1.0174,                 1.4566,                0.80153,                0.85991,                0.85486,                0.46882,                 1.8737,                 1.0894,                 1.4267,              0.0031462,              0.0031462,              0.0031462
                     93,                 1.7305,                 1.0175,                 1.4571,                0.80467,                 0.8631,                0.85707,                0.47038,                 1.8734,                 1.0885,                 1.4254,                0.00307,                0.00307,                0.00307
                     94,                 1.7288,                 1.0235,                 1.4577,                0.80843,                0.86085,                0.85947,                 0.4732,                 1.8721,                 1.0854,                 1.4236,              0.0029938,              0.0029938,              0.0029938
                     95,                  1.728,                 1.0181,                 1.4595,                0.80899,                0.85987,                0.85969,                0.47359,                 1.8719,                 1.0845,                 1.4243,              0.0029177,              0.0029177,              0.0029177
                     96,                 1.7213,                 1.0066,                 1.4506,                0.81261,                0.85521,                0.85987,                0.47432,                 1.8712,                 1.0836,                 1.4231,              0.0028415,              0.0028415,              0.0028415
                     97,                  1.726,                 1.0172,                 1.4569,                0.81481,                 0.8586,                0.86319,                0.47564,                 1.8722,                 1.0812,                 1.4227,              0.0027654,              0.0027654,              0.0027654
                     98,                 1.7204,                 1.0125,                 1.4534,                0.81676,                0.85599,                0.86394,                0.47673,                 1.8732,                 1.0798,                 1.4226,              0.0026892,              0.0026892,              0.0026892
                     99,                 1.7205,                 1.0056,                 1.4453,                0.81435,                 0.8564,                0.86266,                0.47666,                 1.8707,                 1.0803,                 1.4212,              0.0026131,              0.0026131,              0.0026131
                    100,                 1.7182,                 1.0068,                 1.4423,                0.81556,                0.85719,                0.86416,                0.47769,                 1.8711,                 1.0802,                 1.4209,              0.0025369,              0.0025369,              0.0025369
                    101,                 1.7161,                 1.0092,                 1.4485,                0.81672,                0.85764,                0.86591,                0.47884,                 1.8691,                 1.0795,                 1.4207,              0.0024608,              0.0024608,              0.0024608
                    102,                 1.7198,                0.99847,                  1.453,                0.81669,                0.85635,                0.86552,                0.47817,                 1.8703,                 1.0783,                 1.4218,              0.0023846,              0.0023846,              0.0023846
                    103,                 1.7148,                 1.0053,                 1.4465,                 0.8203,                0.85657,                0.86459,                0.47797,                 1.8713,                 1.0766,                 1.4225,              0.0023085,              0.0023085,              0.0023085
                    104,                 1.7085,                 1.0018,                 1.4437,                0.81773,                0.85886,                0.86631,                0.47849,                 1.8705,                 1.0747,                 1.4216,              0.0022323,              0.0022323,              0.0022323
                    105,                 1.7041,                0.98999,                  1.436,                0.81922,                0.85884,                0.86689,                0.47934,                 1.8684,                 1.0744,                 1.4208,              0.0021562,              0.0021562,              0.0021562
                    106,                 1.7068,                 1.0008,                 1.4408,                 0.8197,                0.86085,                0.86751,                0.47973,                  1.868,                 1.0741,                 1.4201,                0.00208,                0.00208,                0.00208
                    107,                 1.7032,                0.99474,                 1.4351,                0.82159,                0.85953,                0.86758,                   0.48,                 1.8676,                 1.0745,                 1.4197,              0.0020038,              0.0020038,              0.0020038
                    108,                 1.7014,                0.99477,                 1.4377,                0.82128,                0.85863,                0.86625,                 0.4795,                 1.8667,                  1.074,                 1.4191,              0.0019277,              0.0019277,              0.0019277
                    109,                 1.6974,                0.98551,                 1.4289,                0.82039,                0.85944,                 0.8669,                0.47957,                  1.866,                 1.0737,                 1.4185,              0.0018515,              0.0018515,              0.0018515
                    110,                 1.7011,                0.98593,                 1.4353,                0.81775,                0.86239,                0.86697,                0.47977,                 1.8654,                 1.0725,                 1.4179,              0.0017754,              0.0017754,              0.0017754
                    111,                 1.6953,                0.98818,                 1.4365,                0.81763,                0.86314,                0.86666,                 0.4795,                 1.8659,                  1.071,                 1.4172,              0.0016992,              0.0016992,              0.0016992
                    112,                 1.6971,                 0.9882,                 1.4336,                0.81699,                0.86409,                0.86718,                0.48036,                 1.8657,                 1.0701,                 1.4172,              0.0016231,              0.0016231,              0.0016231
                    113,                 1.6912,                0.97777,                 1.4283,                 0.8184,                0.86469,                0.86741,                0.48072,                 1.8656,                 1.0694,                 1.4171,              0.0015469,              0.0015469,              0.0015469
                    114,                 1.6931,                 0.9767,                 1.4205,                0.81694,                 0.8649,                0.86755,                0.48041,                 1.8648,                 1.0685,                 1.4171,              0.0014708,              0.0014708,              0.0014708
                    115,                 1.6825,                0.97132,                 1.4211,                0.81856,                0.86592,                0.86861,                0.48108,                  1.865,                 1.0682,                 1.4166,              0.0013946,              0.0013946,              0.0013946
                    116,                 1.6862,                0.97592,                  1.422,                0.81888,                0.86658,                0.86823,                0.48106,                 1.8646,                 1.0683,                 1.4157,              0.0013185,              0.0013185,              0.0013185
                    117,                 1.6785,                0.96693,                 1.4238,                0.82035,                0.86443,                0.86779,                0.48107,                 1.8636,                 1.0675,                  1.415,              0.0012423,              0.0012423,              0.0012423
                    118,                 1.6779,                0.96287,                 1.4196,                0.81944,                0.86589,                0.86806,                0.48124,                 1.8631,                 1.0669,                 1.4143,              0.0011662,              0.0011662,              0.0011662
                    119,                 1.6709,                0.96672,                 1.4125,                 0.8211,                0.86571,                0.86746,                0.48117,                 1.8632,                 1.0659,                 1.4141,                0.00109,                0.00109,                0.00109
                    120,                 1.6829,                0.97136,                 1.4209,                0.82093,                0.86498,                0.86692,                0.48113,                 1.8626,                 1.0654,                  1.414,              0.0010138,              0.0010138,              0.0010138
                    121,                 1.6641,                0.95654,                 1.4521,                0.82165,                0.86467,                0.86739,                0.48115,                 1.8622,                 1.0648,                 1.4129,             0.00093769,             0.00093769,             0.00093769
                    122,                 1.6562,                0.94761,                 1.4506,                0.82335,                0.86451,                0.86704,                0.48105,                 1.8628,                 1.0639,                 1.4128,             0.00086154,             0.00086154,             0.00086154
                    123,                 1.6508,                0.95059,                  1.439,                0.82246,                0.86399,                0.86697,                0.48159,                 1.8617,                 1.0636,                 1.4118,             0.00078538,             0.00078538,             0.00078538
                    124,                 1.6488,                0.94177,                 1.4391,                0.82323,                0.86305,                0.86679,                0.48207,                   1.86,                 1.0623,                  1.411,             0.00070923,             0.00070923,             0.00070923
                    125,                 1.6418,                0.93626,                 1.4381,                0.82452,                0.86317,                 0.8674,                0.48172,                 1.8593,                 1.0616,                 1.4106,             0.00063308,             0.00063308,             0.00063308
                    126,                 1.6338,                0.93813,                 1.4323,                0.82466,                0.86317,                0.86857,                0.48247,                 1.8591,                 1.0606,                 1.4103,             0.00055692,             0.00055692,             0.00055692
                    127,                 1.6349,                0.93937,                 1.4338,                0.82555,                0.86303,                0.86863,                0.48247,                 1.8574,                 1.0593,                 1.4092,             0.00048077,             0.00048077,             0.00048077
                    128,                 1.6295,                0.93315,                 1.4267,                0.82586,                0.86289,                0.86954,                0.48329,                  1.857,                 1.0587,                 1.4089,             0.00040462,             0.00040462,             0.00040462
                    129,                 1.6278,                0.92734,                 1.4297,                0.82694,                0.86246,                0.86872,                0.48259,                 1.8571,                  1.058,                 1.4084,             0.00032846,             0.00032846,             0.00032846
                    130,                 1.6227,                0.92479,                 1.4273,                0.82899,                0.86249,                0.86821,                0.48283,                 1.8567,                 1.0569,                 1.4075,             0.00025231,             0.00025231,             0.00025231
