          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2255,                 5.9266,                 3.4381,                 4.5706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032692,              0.0032692,              0.0032692
                      2,                 3.0699,                  3.483,                 3.0288,                 4.2925,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065699,              0.0065699,              0.0065699
                      3,                 2.3741,                 2.9834,                 2.5528,                 3.4765,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098375,              0.0098375,              0.0098375
                      4,                 1.7554,                 2.7035,                 1.8997,                 2.6678,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098515,              0.0098515,              0.0098515
                      5,                  1.353,                  2.375,                 1.3917,                 2.1638,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009802,               0.009802,               0.009802
                      6,                 1.1766,                 2.1537,                 1.1899,                 1.9176,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097525,              0.0097525,              0.0097525
                      7,                 1.0738,                 1.9837,                 1.0694,                 1.7825,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009703,               0.009703,               0.009703
                      8,                0.99951,                 1.8465,                0.98393,                 1.6899,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096535,              0.0096535,              0.0096535
                      9,                0.95673,                 1.7395,                0.92365,                 1.6353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009604,               0.009604,               0.009604
                     10,                0.92622,                 1.6663,                0.88524,                 1.5838,                0.83177,                0.76817,                0.81875,                0.58077,                0.84344,                0.77855,                0.83675,                0.59944,                 1.0662,                 1.8206,                 1.0277,                 1.7812,              0.0095545,              0.0095545,              0.0095545
                     11,                0.88083,                 1.5857,                0.83865,                 1.5456,                0.83177,                0.76817,                0.81875,                0.58077,                0.84344,                0.77855,                0.83675,                0.59944,                 1.0662,                 1.8206,                 1.0277,                 1.7812,               0.009505,               0.009505,               0.009505
