          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0684,                 5.4716,                 3.4148,                 4.6123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065185,             0.00065185,             0.00065185
                      2,                 2.4168,                 3.3678,                 2.9195,                 3.5839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001312,               0.001312,               0.001312
                      3,                 1.9173,                 2.9834,                 2.3307,                 2.8813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019655,              0.0019655,              0.0019655
                      4,                 1.5287,                 2.6595,                 1.8111,                 2.3736,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019703,              0.0019703,              0.0019703
                      5,                 1.3214,                 2.4046,                 1.4793,                 2.0864,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019604,              0.0019604,              0.0019604
                      6,                 1.2026,                 2.2754,                 1.3071,                 1.9142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.1435,                 2.0843,                 1.1982,                 1.8385,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019406,              0.0019406,              0.0019406
                      8,                  1.091,                 1.9896,                 1.1126,                 1.7707,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.0476,                 1.9068,                 1.0599,                 1.7148,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     10,                  1.007,                 1.8767,                 1.0199,                 1.6567,                0.84448,                0.73958,                0.80738,                0.56626,                0.84279,                 0.7419,                0.81287,                0.55349,                 1.1129,                 2.0477,                 1.2253,                 1.7559,              0.0019109,              0.0019109,              0.0019109
                     11,                0.97824,                 1.7675,                0.97103,                 1.6264,                0.84448,                0.73958,                0.80738,                0.56626,                0.84279,                 0.7419,                0.81287,                0.55349,                 1.1129,                 2.0477,                 1.2253,                 1.7559,               0.001901,               0.001901,               0.001901
