          current_epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.55551,                0.47648,                 1.1492,                0.95909,                0.98716,                0.99258,                0.93974,                 0.3682,                0.38248,                0.87782,              0.0005051,              0.0005051,              0.0005051
                    153,                 0.5319,                0.45853,                 1.1469,                0.96202,                0.98421,                0.99116,                0.92353,                0.37932,                0.41811,                0.88262,              0.0004952,              0.0004952,              0.0004952
                    154,                0.55615,                0.47663,                 1.1601,                0.96899,                0.98681,                0.99432,                0.94353,                0.36147,                0.35629,                 0.8407,              0.0004853,              0.0004853,              0.0004853
                    155,                0.55787,                0.46706,                 1.1563,                0.94363,                0.97895,                0.98793,                0.92484,                 0.3852,                0.43486,                0.86394,              0.0004754,              0.0004754,              0.0004754
                    156,                0.54263,                0.46589,                 1.1415,                0.95438,                0.99106,                0.99142,                0.95055,                0.32902,                0.37796,                0.82202,              0.0004655,              0.0004655,              0.0004655
                    157,                0.55398,                0.47668,                 1.1466,                0.96923,                0.99464,                0.99194,                0.94897,                0.32983,                0.36488,                0.83698,              0.0004556,              0.0004556,              0.0004556
                    158,                0.53046,                0.45616,                 1.1362,                0.96267,                0.98947,                0.99048,                 0.9417,                0.34007,                0.38481,                0.83281,              0.0004457,              0.0004457,              0.0004457
                    159,                0.51401,                0.43842,                 1.1222,                0.98415,                0.96842,                0.99266,                0.94068,                0.32731,                0.32854,                0.83241,              0.0004358,              0.0004358,              0.0004358
                    160,                0.54877,                0.46462,                  1.153,                0.95868,                0.94737,                0.99083,                0.92892,                0.38277,                0.41626,                0.86484,              0.0004259,              0.0004259,              0.0004259
                    161,                0.52043,                0.44766,                 1.1334,                0.97795,                0.98421,                0.99388,                0.94283,                0.34117,                0.32505,                0.83987,               0.000416,               0.000416,               0.000416
                    162,                0.53661,                0.47342,                 1.1434,                0.98927,                0.97032,                0.99307,                0.94515,                0.33123,                0.33804,                0.83426,              0.0004061,              0.0004061,              0.0004061
                    163,                0.49999,                0.42983,                 1.1043,                0.95233,                0.96842,                0.99004,                  0.949,                0.31493,                0.39886,                0.81925,              0.0003962,              0.0003962,              0.0003962
                    164,                0.52051,                0.43594,                 1.1277,                0.98392,                0.96587,                0.99176,                0.94532,                0.35808,                0.37436,                0.84952,              0.0003863,              0.0003863,              0.0003863
                    165,                0.50356,                0.42281,                 1.1122,                0.97372,                  0.975,                0.99261,                0.94848,                0.33429,                0.36238,                0.83342,              0.0003764,              0.0003764,              0.0003764
                    166,                0.52266,                0.43177,                 1.1301,                0.97572,                0.98947,                0.99226,                0.94574,                0.33612,                0.32882,                0.83492,              0.0003665,              0.0003665,              0.0003665
                    167,                0.52524,                0.45907,                 1.1385,                0.97687,                0.98947,                0.99299,                0.93338,                0.35331,                0.30372,                0.86057,              0.0003566,              0.0003566,              0.0003566
                    168,                0.50768,                0.44187,                 1.1184,                0.98156,                0.98947,                0.99366,                0.94071,                0.33943,                0.33524,                0.84212,              0.0003467,              0.0003467,              0.0003467
                    169,                0.50724,                0.43566,                 1.1262,                0.98426,                0.98729,                0.99447,                 0.9465,                0.32325,                0.32647,                 0.8295,              0.0003368,              0.0003368,              0.0003368
                    170,                0.47942,                0.40829,                 1.0879,                0.95354,                0.98947,                0.99062,                0.94356,                0.32047,                0.36232,                0.82903,              0.0003269,              0.0003269,              0.0003269
                    171,                0.50041,                0.42454,                 1.1255,                0.97699,                0.97895,                0.99245,                0.95295,                0.32231,                0.32398,                0.81686,               0.000317,               0.000317,               0.000317
                    172,                0.51187,                  0.442,                 1.1306,                0.97905,                0.98379,                0.99274,                0.94841,                0.32123,                0.33124,                 0.8229,              0.0003071,              0.0003071,              0.0003071
                    173,                0.49621,                 0.4232,                 1.1023,                0.97262,                0.98421,                0.99243,                0.93937,                0.36073,                0.34497,                0.84051,              0.0002972,              0.0002972,              0.0002972
                    174,                0.50894,                0.43288,                 1.1206,                0.97397,                 0.9847,                0.99365,                0.95228,                0.32474,                0.30969,                0.82677,              0.0002873,              0.0002873,              0.0002873
                    175,                0.49845,                0.43375,                 1.1174,                0.94677,                0.98947,                0.99015,                0.94614,                 0.3103,                0.35751,                0.80734,              0.0002774,              0.0002774,              0.0002774
                    176,                0.49782,                0.43582,                 1.1225,                0.95374,                0.97665,                0.98925,                0.94633,                0.33893,                0.39858,                0.82351,              0.0002675,              0.0002675,              0.0002675
                    177,                0.48026,                0.40306,                  1.098,                0.97719,                0.97368,                0.99197,                0.94947,                 0.3217,                0.34893,                0.83838,              0.0002576,              0.0002576,              0.0002576
                    178,                0.47389,                0.41068,                 1.0889,                0.97198,                0.98947,                0.99308,                0.94587,                0.32598,                0.33557,                0.82919,              0.0002477,              0.0002477,              0.0002477
                    179,                0.46841,                 0.4121,                 1.1024,                0.98214,                0.98947,                0.99337,                0.94577,                0.32626,                0.33763,                 0.8295,              0.0002378,              0.0002378,              0.0002378
                    180,                0.47352,                0.41259,                 1.0984,                0.98419,                0.98281,                0.99093,                0.94709,                0.31881,                0.33773,                 0.8308,              0.0002279,              0.0002279,              0.0002279
                    181,                0.48151,                0.42615,                 1.0965,                0.98425,                0.98699,                0.99126,                0.94692,                0.29836,                0.33875,                0.80934,               0.000218,               0.000218,               0.000218
                    182,                0.44484,                0.39494,                 1.0737,                0.98073,                0.98947,                0.99105,                 0.9554,                0.29042,                0.33281,                0.80322,              0.0002081,              0.0002081,              0.0002081
                    183,                0.46396,                0.40807,                 1.0948,                0.95421,                0.98421,                0.98997,                0.95702,                0.29622,                0.33886,                0.79978,              0.0001982,              0.0001982,              0.0001982
                    184,                   0.48,                0.41231,                  1.106,                0.95425,                 0.9879,                0.99008,                0.95501,                 0.2978,                0.33764,                0.80891,              0.0001883,              0.0001883,              0.0001883
                    185,                0.48246,                0.42194,                 1.1101,                0.95412,                0.98509,                0.99015,                0.95442,                0.30104,                0.34182,                 0.8073,              0.0001784,              0.0001784,              0.0001784
                    186,                0.45901,                0.40409,                  1.089,                0.96369,                0.98421,                0.99229,                0.95199,                0.29496,                0.33176,                 0.8048,              0.0001685,              0.0001685,              0.0001685
                    187,                0.44732,                0.39626,                 1.0868,                0.98295,                0.98421,                  0.993,                0.95674,                0.30952,                0.30704,                0.80734,              0.0001586,              0.0001586,              0.0001586
                    188,                0.46247,                 0.4006,                 1.0793,                0.95856,                0.97392,                0.99027,                 0.9484,                0.30242,                0.33955,                0.81583,              0.0001487,              0.0001487,              0.0001487
                    189,                 0.4549,                0.39176,                 1.0766,                0.95418,                 0.9864,                0.98978,                0.95212,                0.30909,                0.36437,                0.81375,              0.0001388,              0.0001388,              0.0001388
                    190,                0.47525,                 0.4099,                 1.0958,                0.96786,                0.98947,                0.99293,                0.95644,                0.29002,                0.32872,                0.80673,              0.0001289,              0.0001289,              0.0001289
                    191,                0.41266,                0.36857,                 1.0517,                0.97906,                0.98438,                0.99315,                0.95834,                0.29333,                0.30861,                0.80753,               0.000119,               0.000119,               0.000119
                    192,                0.44444,                0.39983,                 1.0844,                0.97403,                0.98715,                0.99294,                0.95765,                0.30425,                0.30943,                0.80179,              0.0001091,              0.0001091,              0.0001091
                    193,                0.45831,                0.39652,                 1.0909,                0.98135,                0.98947,                0.99327,                0.96331,                0.28813,                0.28721,                0.79711,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                0.43044,                0.38876,                  1.063,                0.98078,                0.98947,                0.99339,                0.95968,                0.28746,                0.28406,                0.79864,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                0.44864,                0.40338,                 1.0915,                 0.9593,                0.98947,                0.99249,                0.95585,                0.29672,                0.31682,                0.80159,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                0.43102,                0.37297,                 1.0688,                0.96421,                0.98947,                0.99265,                0.95533,                0.29219,                0.31663,                0.80262,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                 0.4471,                0.40838,                 1.0828,                0.97203,                0.98947,                 0.9933,                0.95718,                0.29308,                0.31382,                0.80414,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.44766,                0.38456,                 1.0878,                0.96318,                0.98947,                0.99291,                0.95747,                0.28873,                0.32597,                0.80329,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                 0.4552,                 0.3958,                 1.0889,                0.96113,                0.98947,                0.99271,                0.95984,                0.28908,                0.32291,                0.80594,               3.98e-05,               3.98e-05,               3.98e-05
                    200,                0.44949,                0.39277,                 1.0935,                0.96683,                0.98947,                0.99308,                0.95868,                0.28882,                0.31902,                 0.8064,               2.99e-05,               2.99e-05,               2.99e-05
