          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0906,                 5.2461,                 3.4082,                 4.6219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065185,             0.00065185,             0.00065185
                      2,                 2.3892,                 3.3551,                 2.9362,                 3.6099,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001312,               0.001312,               0.001312
                      3,                 1.8991,                 2.9778,                 2.3893,                 2.9265,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019655,              0.0019655,              0.0019655
                      4,                 1.5059,                 2.6629,                 1.8202,                  2.373,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019703,              0.0019703,              0.0019703
                      5,                 1.3054,                 2.4191,                 1.4968,                  2.082,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019604,              0.0019604,              0.0019604
                      6,                  1.188,                 2.2949,                  1.326,                 1.9123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.1332,                 2.1276,                  1.223,                  1.834,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019406,              0.0019406,              0.0019406
                      8,                 1.0914,                 2.0001,                 1.1523,                  1.773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.0357,                 1.9064,                 1.0771,                 1.7069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     10,                 1.0019,                 1.8584,                 1.0297,                 1.6503,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0019109,              0.0019109,              0.0019109
                     11,                0.97019,                 1.7571,                0.97882,                 1.6215,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,               0.001901,               0.001901,               0.001901
                     12,                0.96341,                 1.7267,                0.95088,                 1.5978,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018911,              0.0018911,              0.0018911
                     13,                0.93198,                 1.6655,                0.93123,                 1.5722,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018812,              0.0018812,              0.0018812
                     14,                0.91407,                 1.6568,                0.90938,                 1.5446,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018713,              0.0018713,              0.0018713
                     15,                0.88648,                 1.5905,                0.85837,                 1.5137,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018614,              0.0018614,              0.0018614
                     16,                0.86226,                 1.5584,                0.84213,                 1.4916,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018515,              0.0018515,              0.0018515
                     17,                0.87084,                 1.5534,                0.83527,                 1.4926,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018416,              0.0018416,              0.0018416
                     18,                0.84141,                 1.5223,                0.80611,                 1.4618,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018317,              0.0018317,              0.0018317
                     19,                0.85075,                 1.5254,                0.80854,                 1.4656,                0.83049,                0.72917,                0.80209,                0.56159,                0.83824,                0.74371,                 0.8077,                0.57463,                 1.0561,                 1.9411,                 1.1012,                 1.6746,              0.0018218,              0.0018218,              0.0018218
                     20,                0.82746,                 1.4588,                0.78047,                 1.4402,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0018119,              0.0018119,              0.0018119
                     21,                0.81309,                 1.4477,                0.77512,                 1.4226,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,               0.001802,               0.001802,               0.001802
                     22,                0.80415,                 1.4363,                0.75873,                 1.4047,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017921,              0.0017921,              0.0017921
                     23,                0.79382,                 1.4434,                0.75057,                 1.4004,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017822,              0.0017822,              0.0017822
                     24,                0.79143,                 1.3995,                0.73981,                 1.3912,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017723,              0.0017723,              0.0017723
                     25,                0.78031,                 1.3882,                0.72693,                 1.3813,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017624,              0.0017624,              0.0017624
                     26,                0.77386,                 1.3823,                0.71801,                 1.3717,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017525,              0.0017525,              0.0017525
                     27,                0.76055,                 1.3451,                0.71048,                 1.3648,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017426,              0.0017426,              0.0017426
                     28,                0.76407,                 1.3305,                 0.7052,                 1.3636,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017327,              0.0017327,              0.0017327
                     29,                0.75665,                 1.3773,                0.70076,                 1.3465,                0.87144,                0.81594,                0.83612,                0.63229,                0.87287,                0.82645,                0.84033,                0.64374,                 0.9061,                 1.6702,                0.86553,                 1.4739,              0.0017228,              0.0017228,              0.0017228
                     30,                0.73824,                 1.3221,                0.68348,                  1.337,                0.86996,                 0.8287,                0.84212,                0.65768,                0.87759,                0.83681,                0.84808,                0.67199,                0.80622,                 1.4992,                0.83473,                 1.3854,              0.0017129,              0.0017129,              0.0017129
                     31,                0.73023,                 1.3286,                 0.6798,                 1.3258,                0.86996,                 0.8287,                0.84212,                0.65768,                0.87759,                0.83681,                0.84808,                0.67199,                0.80622,                 1.4992,                0.83473,                 1.3854,               0.001703,               0.001703,               0.001703
