                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.5227,                0.73967,                 1.2545,                0.80213,                0.70429,                0.77535,                0.38453,                 1.6062,                0.82085,                 1.2177,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.5197,                 0.7367,                 1.2547,                0.76922,                0.73526,                0.77088,                0.35899,                 1.7389,                0.80524,                 1.2477,               0.008317,               0.008317,               0.008317
                     37,                 1.5074,                0.73691,                  1.245,                 0.7973,                0.74151,                0.77917,                0.37512,                 1.6009,                0.76758,                 1.2259,              0.0082675,              0.0082675,              0.0082675
                     38,                  1.506,                0.73148,                 1.2429,                0.81541,                0.73631,                0.79295,                0.38387,                 1.6209,                 0.7479,                  1.233,               0.008218,               0.008218,               0.008218
                     39,                 1.4934,                0.72841,                 1.2458,                0.77672,                0.73052,                 0.7854,                0.39328,                 1.5667,                0.75113,                 1.2089,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.4987,                  0.726,                 1.2412,                0.80542,                0.74903,                0.79911,                0.40225,                   1.58,                0.77224,                 1.2183,               0.008119,               0.008119,               0.008119
                     41,                 1.4927,                0.72332,                 1.2404,                  0.799,                0.74648,                0.81179,                0.40108,                 1.6132,                0.79913,                 1.2272,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.4877,                0.71787,                 1.2365,                0.82484,                0.75869,                0.80407,                0.40138,                 1.5648,                0.73351,                  1.208,                0.00802,                0.00802,                0.00802
                     43,                 1.4874,                0.71948,                 1.2349,                0.82195,                 0.7557,                0.81662,                0.41425,                 1.5529,                0.73325,                 1.2031,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.4862,                0.72221,                 1.2305,                0.82936,                0.76019,                0.81475,                 0.4088,                 1.5634,                0.73809,                 1.2085,               0.007921,               0.007921,               0.007921
                     45,                 1.4839,                0.71651,                 1.2373,                 0.8179,                0.79338,                0.82866,                0.41238,                 1.5897,                0.73303,                 1.2089,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.4716,                0.70854,                 1.2281,                0.84084,                0.71816,                0.79788,                0.39366,                 1.5717,                0.76726,                 1.2041,               0.007822,               0.007822,               0.007822
                     47,                 1.4691,                0.70652,                 1.2244,                0.80656,                0.75063,                0.80055,                0.39637,                 1.5854,                0.73714,                 1.2118,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.4713,                0.71575,                 1.2295,                0.81544,                0.77828,                0.82019,                0.41531,                 1.5508,                0.72003,                 1.1993,               0.007723,               0.007723,               0.007723
                     49,                 1.4631,                0.70433,                 1.2212,                0.80153,                0.73442,                 0.8022,                0.41106,                 1.5473,                0.73133,                 1.1963,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.4474,                0.69469,                 1.2184,                0.85233,                0.73651,                0.81383,                0.41714,                  1.549,                0.71005,                 1.1918,               0.007624,               0.007624,               0.007624
                     51,                 1.4518,                0.69987,                 1.2188,                0.83236,                0.73983,                0.82038,                0.41582,                 1.5575,                 0.7536,                 1.1935,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.4553,                 0.6975,                 1.2231,                0.84703,                0.74115,                0.82221,                0.42187,                 1.5453,                0.71632,                 1.1886,               0.007525,               0.007525,               0.007525
                     53,                 1.4552,                 0.6995,                 1.2172,                 0.7622,                0.75681,                0.79658,                0.41042,                 1.5519,                0.73714,                 1.1918,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.4554,                0.69773,                 1.2244,                 0.8275,                0.78996,                0.83268,                 0.4244,                 1.5617,                0.71863,                 1.1884,               0.007426,               0.007426,               0.007426
                     55,                 1.4432,                0.69185,                 1.2195,                0.81427,                0.76762,                0.81533,                 0.4213,                 1.4946,                0.71631,                 1.1761,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.4413,                0.69428,                 1.2169,                0.82106,                0.72788,                0.81227,                 0.4176,                 1.5144,                0.70498,                 1.1868,               0.007327,               0.007327,               0.007327
                     57,                 1.4359,                0.68706,                 1.2163,                0.81092,                0.75891,                0.81362,                0.41869,                 1.5276,                0.70434,                 1.1892,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.4347,                0.68745,                 1.2097,                0.85308,                0.79728,                0.84489,                0.42573,                  1.528,                0.70361,                 1.1863,               0.007228,               0.007228,               0.007228
                     59,                 1.4319,                0.68734,                 1.2103,                0.82848,                0.75336,                0.82004,                0.42013,                 1.5182,                0.71233,                 1.1821,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.4329,                0.68257,                   1.21,                  0.805,                0.76116,                0.80962,                0.40691,                 1.5534,                0.70819,                 1.1797,               0.007129,               0.007129,               0.007129
                     61,                 1.4336,                0.68651,                 1.2138,                0.83827,                0.78563,                0.83841,                0.43143,                 1.5066,                0.69119,                 1.1826,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.4143,                0.67571,                  1.201,                0.82321,                0.77804,                0.82562,                0.43642,                 1.5017,                0.68996,                 1.1749,                0.00703,                0.00703,                0.00703
                     63,                 1.4287,                0.68072,                 1.2138,                0.82747,                0.76708,                0.83026,                0.42844,                 1.5078,                0.69025,                 1.1801,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.4216,                0.68483,                 1.2056,                0.83135,                0.75744,                 0.8193,                0.41844,                  1.506,                0.71019,                 1.1764,               0.006931,               0.006931,               0.006931
                     65,                 1.4121,                0.67358,                 1.2005,                0.81812,                0.77494,                 0.8224,                0.43034,                 1.4856,                0.67928,                  1.178,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.4229,                0.67146,                 1.2038,                0.84203,                0.78422,                  0.836,                0.42613,                 1.4922,                0.69199,                 1.1753,               0.006832,               0.006832,               0.006832
                     67,                 1.4122,                0.67513,                  1.205,                0.83044,                0.79575,                0.84764,                0.43233,                 1.5514,                0.69721,                 1.1897,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.4066,                0.66739,                 1.1938,                 0.8347,                0.78753,                0.82917,                0.43424,                 1.4695,                 0.6869,                 1.1611,               0.006733,               0.006733,               0.006733
                     69,                  1.402,                0.66718,                 1.1956,                0.84904,                0.79852,                0.85025,                0.44221,                 1.4678,                0.68548,                 1.1616,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4062,                0.66887,                 1.2023,                0.83274,                0.77122,                0.82487,                 0.4337,                 1.4894,                0.69093,                 1.1705,               0.006634,               0.006634,               0.006634
                     71,                 1.3962,                 0.6629,                 1.1962,                0.82151,                0.76226,                0.81976,                0.42178,                 1.5042,                0.71745,                 1.1724,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4001,                0.66555,                 1.1976,                0.83674,                0.76291,                0.82051,                 0.4371,                 1.4632,                0.67964,                 1.1637,               0.006535,               0.006535,               0.006535
                     73,                  1.401,                0.66651,                  1.194,                 0.8368,                0.78953,                0.83984,                0.43854,                 1.4627,                 0.6865,                 1.1593,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4038,                0.67189,                 1.1963,                0.82213,                0.77675,                0.83023,                0.43468,                 1.4638,                0.68306,                 1.1629,               0.006436,               0.006436,               0.006436
                     75,                 1.3949,                0.65963,                 1.1892,                0.83352,                0.76794,                0.81999,                0.42268,                 1.4723,                0.69566,                 1.1609,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.3914,                0.66248,                 1.1963,                0.80606,                0.78757,                 0.8272,                0.43599,                  1.479,                0.67576,                 1.1599,               0.006337,               0.006337,               0.006337
                     77,                 1.3866,                0.66001,                 1.1917,                0.84839,                0.77248,                0.83252,                0.43901,                 1.4597,                0.67973,                 1.1569,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3884,                0.65974,                 1.1976,                0.80531,                0.79708,                0.81787,                0.42379,                 1.4841,                0.68306,                 1.1726,               0.006238,               0.006238,               0.006238
                     79,                 1.3806,                0.65452,                 1.1872,                0.81476,                0.79131,                0.83241,                0.43644,                 1.4472,                0.67189,                 1.1501,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.3815,                0.65461,                 1.1899,                0.82623,                0.78831,                0.83045,                0.43129,                   1.47,                 0.6738,                 1.1531,               0.006139,               0.006139,               0.006139
                     81,                 1.3825,                 0.6576,                 1.1915,                0.82943,                0.78622,                0.83323,                0.43828,                 1.4619,                0.67386,                 1.1556,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.3849,                0.65503,                 1.1957,                 0.7974,                0.79374,                0.81586,                0.42823,                 1.4585,                0.67203,                 1.1562,                0.00604,                0.00604,                0.00604
                     83,                 1.3763,                0.64863,                 1.1849,                0.83819,                0.79456,                0.83619,                0.43328,                 1.4882,                0.68551,                 1.1614,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3829,                0.66043,                 1.1857,                0.81787,                0.77826,                0.82509,                0.43657,                 1.4489,                0.66433,                 1.1528,               0.005941,               0.005941,               0.005941
                     85,                 1.3726,                0.64919,                 1.1829,                 0.8298,                0.80119,                 0.8443,                0.44141,                 1.4434,                0.66544,                 1.1544,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3714,                 0.6529,                  1.182,                0.84588,                0.78579,                0.84158,                0.44847,                 1.4389,                0.66213,                 1.1471,               0.005842,               0.005842,               0.005842
                     87,                 1.3679,                 0.6446,                 1.1799,                0.84347,                0.79932,                0.84296,                0.44488,                  1.456,                0.67255,                 1.1498,              0.0057925,              0.0057925,              0.0057925
                     88,                  1.375,                0.64837,                  1.183,                 0.8408,                0.79172,                0.84675,                0.44862,                 1.4439,                0.66435,                  1.147,               0.005743,               0.005743,               0.005743
                     89,                 1.3623,                0.64965,                   1.18,                0.83788,                0.79471,                0.84049,                0.44587,                 1.4304,                0.66987,                 1.1436,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3658,                0.64537,                 1.1819,                0.81717,                0.79578,                0.83119,                0.43347,                 1.4765,                0.66457,                 1.1515,               0.005644,               0.005644,               0.005644
                     91,                 1.3663,                0.64339,                 1.1769,                0.83303,                0.81509,                0.83627,                0.44148,                 1.4324,                 0.6626,                 1.1498,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3598,                0.64093,                 1.1818,                0.84062,                0.80435,                0.84087,                0.44915,                 1.4558,                0.66553,                 1.1485,               0.005545,               0.005545,               0.005545
                     93,                 1.3655,                0.64858,                 1.1825,                0.83565,                0.81229,                0.84366,                0.44576,                 1.4347,                 0.6581,                  1.148,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3564,                0.63769,                 1.1708,                0.81547,                0.78911,                0.82367,                 0.4369,                  1.444,                0.65657,                  1.147,               0.005446,               0.005446,               0.005446
