          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.81433,                 1.4054,                 0.7363,                 1.3176,                0.87583,                0.79792,                0.84513,                0.65606,                0.86789,                0.80833,                0.85389,                0.66803,                0.85573,                 1.6033,                0.85428,                  1.279,              0.0017723,              0.0017723,              0.0017723
                     25,                0.79939,                 1.3718,                0.73012,                 1.3015,                0.88538,                0.79532,                0.84425,                0.66515,                 0.8953,                0.80139,                0.85063,                0.66992,                0.81543,                 1.5385,                0.82528,                 1.2584,              0.0017624,              0.0017624,              0.0017624
                     26,                0.79795,                 1.3799,                0.72729,                 1.3035,                0.86309,                 0.8037,                 0.8521,                0.66357,                0.85977,                0.82307,                0.85484,                0.65849,                0.81399,                 1.5883,                0.81625,                 1.2475,              0.0017525,              0.0017525,              0.0017525
                     27,                0.78624,                 1.3766,                0.71391,                 1.2945,                0.88454,                0.79965,                0.85411,                0.66831,                0.87388,                0.81873,                0.85759,                0.65851,                0.78879,                  1.538,                0.81785,                 1.2295,              0.0017426,              0.0017426,              0.0017426
                     28,                0.77506,                  1.381,                0.70425,                 1.2856,                0.86472,                0.82047,                0.85132,                0.66327,                0.86992,                0.82939,                0.85436,                0.67406,                0.80929,                 1.5316,                0.79488,                 1.2483,              0.0017327,              0.0017327,              0.0017327
                     29,                  0.774,                 1.3551,                0.69978,                 1.2756,                0.87364,                0.80312,                0.84537,                0.67637,                0.88656,                0.81341,                0.85802,                0.68009,                0.77836,                 1.5044,                0.77401,                 1.2057,              0.0017228,              0.0017228,              0.0017228
                     30,                0.76407,                  1.336,                0.69021,                 1.2668,                0.88183,                0.80572,                0.85301,                0.68374,                0.88696,                0.80981,                0.85925,                0.67993,                0.75596,                 1.4929,                 0.7706,                 1.2032,              0.0017129,              0.0017129,              0.0017129
                     31,                0.74886,                 1.3334,                0.67949,                 1.2621,                0.88785,                0.80312,                0.85024,                0.68787,                0.89264,                0.80746,                0.86083,                0.68922,                0.75696,                  1.477,                0.78045,                 1.2134,               0.001703,               0.001703,               0.001703
                     32,                 0.7593,                 1.3221,                0.68863,                 1.2667,                 0.8586,                0.81627,                0.84622,                0.67499,                0.85896,                0.82654,                0.85163,                0.66452,                0.76183,                 1.5168,                0.79528,                 1.2141,              0.0016931,              0.0016931,              0.0016931
                     33,                0.74248,                 1.3232,                0.67422,                 1.2489,                 0.8819,                0.79532,                0.84893,                 0.6749,                0.88396,                 0.7994,                0.84807,                0.67303,                0.76839,                 1.4802,                0.77501,                 1.2289,              0.0016832,              0.0016832,              0.0016832
                     34,                0.75155,                 1.3205,                0.67592,                 1.2561,                0.87034,                 0.8092,                0.84147,                0.66347,                  0.874,                 0.8196,                0.84999,                 0.6705,                0.78678,                 1.4285,                0.77977,                 1.2209,              0.0016733,              0.0016733,              0.0016733
                     35,                0.74294,                 1.3208,                0.67257,                 1.2476,                0.86616,                0.82512,                0.85699,                0.67947,                0.87031,                0.82741,                 0.8612,                0.68709,                0.76614,                  1.462,                0.78303,                 1.2025,              0.0016634,              0.0016634,              0.0016634
                     36,                0.74382,                 1.2575,                0.66005,                 1.2447,                0.87118,                0.81787,                0.85423,                0.69499,                0.87717,                 0.8222,                0.86012,                0.68745,                0.72242,                 1.4695,                0.73215,                 1.1614,              0.0016535,              0.0016535,              0.0016535
                     37,                0.73038,                 1.3038,                0.65883,                   1.24,                0.85798,                0.81353,                0.85363,                 0.6719,                0.85348,                0.83348,                0.85767,                0.67455,                0.77835,                 1.4503,                0.79572,                 1.2168,              0.0016436,              0.0016436,              0.0016436
                     38,                0.73298,                 1.3037,                0.65717,                 1.2411,                0.88123,                0.82371,                0.85798,                0.69809,                 0.8836,                0.82827,                0.86433,                0.69535,                0.72975,                 1.4961,                0.73609,                 1.1841,              0.0016337,              0.0016337,              0.0016337
                     39,                0.71746,                 1.2485,                0.63946,                 1.2237,                 0.8988,                0.80833,                 0.8631,                0.70397,                0.89748,                0.82002,                 0.8704,                0.70158,                0.71452,                 1.4721,                0.75147,                 1.1452,              0.0016238,              0.0016238,              0.0016238
                     40,                0.72053,                 1.2468,                0.64131,                 1.2292,                0.88166,                0.80767,                0.85009,                0.67449,                0.88702,                 0.8171,                0.85547,                0.67418,                0.74428,                 1.4716,                0.76382,                 1.1759,              0.0016139,              0.0016139,              0.0016139
                     41,                0.70765,                 1.2125,                0.62977,                 1.2148,                0.89664,                 0.8144,                0.85421,                0.69274,                0.88964,                0.82741,                0.85655,                0.68176,                0.72851,                 1.4882,                0.70916,                 1.1751,               0.001604,               0.001604,               0.001604
                     42,                0.71021,                 1.2522,                0.64385,                 1.2193,                0.89815,                0.81072,                0.85615,                0.70258,                0.89886,                 0.8118,                0.85648,                0.69933,                0.71852,                 1.4077,                0.74413,                 1.1478,              0.0015941,              0.0015941,              0.0015941
                     43,                0.70774,                 1.2581,                 0.6331,                 1.2139,                0.90018,                 0.8196,                0.85165,                0.68196,                0.89476,                0.82654,                0.85558,                0.68526,                0.74602,                 1.4505,                 0.7401,                  1.173,              0.0015842,              0.0015842,              0.0015842
                     44,                0.70117,                 1.2247,                0.62534,                 1.2089,                0.89096,                  0.817,                0.85737,                 0.7097,                0.89641,                0.82307,                0.86235,                0.70553,                0.69774,                 1.4348,                0.69998,                 1.1416,              0.0015743,              0.0015743,              0.0015743
                     45,                0.70337,                 1.2152,                0.62274,                 1.2067,                0.87822,                0.81312,                0.86063,                0.69955,                0.87398,                0.82914,                  0.869,                0.70429,                0.73259,                    1.4,                0.71707,                 1.1584,              0.0015644,              0.0015644,              0.0015644
                     46,                0.69424,                  1.228,                0.61503,                 1.2016,                0.90717,                 0.8144,                0.84975,                0.68624,                0.91206,                 0.8196,                 0.8585,                0.69113,                0.70442,                 1.4091,                0.72195,                  1.148,              0.0015545,              0.0015545,              0.0015545
                     47,                0.69896,                 1.2105,                0.61646,                 1.2061,                0.90438,                0.82394,                0.86279,                 0.7065,                0.90115,                0.83019,                0.86484,                0.69706,                0.71615,                 1.3494,                 0.6835,                 1.1469,              0.0015446,              0.0015446,              0.0015446
