          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2601,                 7.4397,                 3.2986,                 4.2178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032727,              0.0032727,              0.0032727
                      2,                 3.2707,                 5.0591,                 3.2684,                 4.1717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065734,              0.0065734,              0.0065734
                      3,                 3.0724,                 3.3987,                 3.0013,                 3.7797,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009841,               0.009841,               0.009841
                      4,                 2.4542,                 2.8307,                  2.526,                 2.9649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098515,              0.0098515,              0.0098515
                      5,                 1.7714,                 2.4213,                 1.8013,                 2.2757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009802,               0.009802,               0.009802
                      6,                 1.3502,                 2.1872,                 1.3174,                 1.8581,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097525,              0.0097525,              0.0097525
                      7,                 1.1785,                 2.0108,                 1.1229,                 1.6804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009703,               0.009703,               0.009703
                      8,                 1.0869,                 1.8797,                 1.0168,                 1.5782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096535,              0.0096535,              0.0096535
                      9,                 1.0185,                 1.7838,                0.94568,                  1.507,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009604,               0.009604,               0.009604
                     10,                0.98548,                 1.7074,                0.89514,                 1.4687,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,              0.0095545,              0.0095545,              0.0095545
                     11,                0.94508,                 1.6544,                0.84997,                 1.4361,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,               0.009505,               0.009505,               0.009505
                     12,                0.93079,                 1.5768,                0.82439,                 1.4162,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,              0.0094555,              0.0094555,              0.0094555
                     13,                0.89826,                 1.5584,                0.80119,                 1.3844,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,               0.009406,               0.009406,               0.009406
                     14,                0.86932,                 1.5383,                0.77661,                 1.3611,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,              0.0093565,              0.0093565,              0.0093565
                     15,                0.84343,                 1.4749,                0.74734,                 1.3329,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,               0.009307,               0.009307,               0.009307
                     16,                0.82771,                  1.468,                0.73321,                 1.3214,                0.79359,                0.74884,                0.78568,                0.52366,                0.80206,                0.76968,                 0.8036,                0.55931,                 1.1228,                 1.9001,                 1.1324,                 1.5505,              0.0092575,              0.0092575,              0.0092575
