                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4212,                 3.2692,                 2.9878,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033181,              0.0033181,              0.0033181
                      2,                 2.2457,                 1.7971,                 1.8111,                0.50702,                0.23256,                0.30498,                0.09158,                 2.6439,                 2.8465,                 1.9404,              0.0066185,              0.0066185,              0.0066185
                      3,                 2.0298,                 1.4311,                 1.6074,                0.79135,                0.29603,                0.32554,                0.10394,                 2.4442,                 2.3918,                  1.808,              0.0098859,              0.0098859,              0.0098859
                      4,                 1.8359,                 1.1545,                 1.4768,                0.66917,                0.34149,                0.42836,                0.20102,                 2.0617,                 1.7024,                 1.4789,              0.0098515,              0.0098515,              0.0098515
                      5,                 1.7063,                0.99211,                 1.4018,                0.60255,                 0.6566,                0.65266,                 0.2692,                 1.9651,                  1.447,                 1.4016,              0.0098515,              0.0098515,              0.0098515
                      6,                 1.6294,                0.91529,                 1.3577,                0.73357,                0.60907,                0.70209,                0.31112,                 1.9374,                 1.2771,                 1.3885,               0.009802,               0.009802,               0.009802
                      7,                 1.5695,                0.86462,                 1.3267,                0.68837,                0.61558,                0.65712,                0.28399,                 1.8984,                 1.2984,                 1.3618,              0.0097525,              0.0097525,              0.0097525
                      8,                 1.5217,                0.82645,                 1.3024,                0.81584,                0.71059,                0.73657,                0.32986,                 1.8563,                 1.0724,                 1.3216,               0.009703,               0.009703,               0.009703
                      9,                 1.4958,                0.80895,                 1.2901,                0.88135,                 0.7173,                0.77661,                0.36766,                 1.7728,                0.99741,                  1.289,              0.0096535,              0.0096535,              0.0096535
                     10,                 1.4732,                0.78373,                  1.274,                0.80424,                0.73461,                 0.7627,                0.36324,                 1.7151,                0.97215,                 1.2626,               0.009604,               0.009604,               0.009604
                     11,                 1.4441,                0.77106,                 1.2621,                0.81788,                0.71907,                0.76224,                0.36961,                 1.7143,                 1.0495,                 1.2476,              0.0095545,              0.0095545,              0.0095545
                     12,                 1.4316,                0.75598,                 1.2585,                0.79906,                0.74463,                0.79421,                0.37178,                 1.6649,                0.91361,                 1.2384,               0.009505,               0.009505,               0.009505
                     13,                 1.4175,                0.74741,                 1.2492,                0.82609,                0.71639,                0.79717,                0.39869,                 1.6219,                0.88478,                 1.2323,              0.0094555,              0.0094555,              0.0094555
                     14,                 1.4087,                 0.7426,                 1.2429,                0.85272,                0.76912,                0.80342,                0.37665,                 1.7485,                0.88254,                 1.2794,               0.009406,               0.009406,               0.009406
                     15,                 1.3919,                0.72667,                 1.2366,                 0.7042,                0.77075,                0.76653,                0.38348,                 1.6005,                0.88304,                 1.2163,              0.0093565,              0.0093565,              0.0093565
                     16,                 1.3856,                0.71999,                 1.2344,                0.86617,                0.74542,                0.79746,                0.40619,                 1.6019,                 0.8754,                 1.2186,               0.009307,               0.009307,               0.009307
                     17,                  1.372,                0.71033,                 1.2271,                0.88241,                0.75274,                0.80966,                0.40225,                 1.5846,                0.86376,                 1.2053,              0.0092575,              0.0092575,              0.0092575
                     18,                 1.3721,                0.71204,                 1.2243,                0.87314,                0.77293,                0.82103,                0.40895,                  1.592,                0.84408,                 1.2136,               0.009208,               0.009208,               0.009208
                     19,                 1.3474,                0.69162,                 1.2132,                0.87039,                0.76183,                0.82889,                0.41224,                 1.5924,                0.84183,                  1.215,              0.0091585,              0.0091585,              0.0091585
                     20,                 1.3491,                0.68926,                 1.2137,                0.82634,                0.79969,                 0.8273,                0.42359,                 1.5387,                 0.7944,                 1.1827,               0.009109,               0.009109,               0.009109
                     21,                 1.3389,                0.68378,                 1.2092,                0.81263,                0.78296,                0.82159,                0.41307,                 1.5283,                0.78961,                 1.1825,              0.0090595,              0.0090595,              0.0090595
                     22,                 1.3341,                0.68181,                 1.2029,                0.88191,                0.77106,                0.83356,                0.42883,                 1.5646,                0.76863,                 1.1889,                0.00901,                0.00901,                0.00901
                     23,                 1.3204,                0.67686,                 1.1969,                0.81776,                0.80958,                0.84161,                0.43554,                 1.5092,                 0.7549,                 1.1712,              0.0089605,              0.0089605,              0.0089605
                     24,                 1.3228,                0.67288,                 1.2026,                0.84322,                0.81901,                0.83827,                 0.4271,                 1.5189,                0.76182,                 1.1772,               0.008911,               0.008911,               0.008911
                     25,                 1.3129,                0.66781,                 1.1942,                0.84823,                0.79075,                0.83073,                0.42515,                 1.5257,                0.73497,                 1.1731,              0.0088615,              0.0088615,              0.0088615
                     26,                  1.307,                0.66476,                  1.195,                0.88194,                0.79127,                 0.8517,                0.45342,                 1.4664,                0.74321,                 1.1551,               0.008812,               0.008812,               0.008812
                     27,                 1.3007,                0.65637,                 1.1864,                 0.8912,                0.78735,                0.85818,                0.44898,                 1.4863,                0.72396,                 1.1666,              0.0087625,              0.0087625,              0.0087625
                     28,                 1.2995,                0.65978,                 1.1922,                0.84583,                0.81138,                0.84976,                0.44268,                 1.4593,                0.72982,                   1.15,               0.008713,               0.008713,               0.008713
                     29,                 1.2975,                0.66195,                 1.1913,                 0.8671,                0.82563,                0.85531,                0.44332,                 1.4556,                0.71241,                 1.1516,              0.0086635,              0.0086635,              0.0086635
                     30,                 1.2937,                0.65648,                 1.1856,                0.82244,                0.81248,                0.82772,                0.42353,                 1.4852,                0.72404,                 1.1572,               0.008614,               0.008614,               0.008614
                     31,                 1.2831,                   0.65,                 1.1801,                0.88089,                0.82002,                0.85559,                0.44394,                 1.4453,                 0.7311,                 1.1414,              0.0085645,              0.0085645,              0.0085645
                     32,                 1.2779,                0.64132,                 1.1778,                0.89651,                0.79245,                0.86131,                0.45601,                  1.419,                 0.7106,                 1.1375,               0.008515,               0.008515,               0.008515
                     33,                 1.2846,                0.64717,                 1.1821,                0.88516,                0.80171,                  0.865,                0.45322,                 1.4417,                0.73255,                 1.1458,              0.0084655,              0.0084655,              0.0084655
                     34,                 1.2653,                0.63872,                 1.1747,                0.88408,                0.82387,                0.86982,                0.45231,                 1.4228,                0.72447,                 1.1368,               0.008416,               0.008416,               0.008416
                     35,                 1.2685,                0.64011,                 1.1766,                0.88409,                0.81661,                0.86773,                0.45379,                 1.4149,                0.69553,                 1.1382,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.2666,                0.63703,                 1.1717,                0.89298,                0.82093,                0.87322,                0.45888,                 1.4241,                0.68613,                 1.1404,               0.008317,               0.008317,               0.008317
                     37,                 1.2655,                0.63426,                 1.1733,                0.89083,                0.82125,                0.87606,                0.46715,                 1.4114,                0.69509,                 1.1347,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.2603,                0.63195,                  1.165,                0.88923,                0.82006,                0.87513,                0.45488,                 1.4248,                0.69136,                 1.1392,               0.008218,               0.008218,               0.008218
                     39,                 1.2541,                0.62865,                 1.1661,                0.89852,                0.82331,                0.87569,                0.46419,                 1.4051,                0.68554,                 1.1319,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.2514,                0.62631,                 1.1658,                0.88829,                0.82422,                 0.8781,                0.46394,                 1.4039,                0.68299,                 1.1298,               0.008119,               0.008119,               0.008119
                     41,                 1.2616,                0.63059,                 1.1735,                0.88866,                 0.8231,                0.87683,                 0.4685,                 1.4009,                0.67644,                 1.1261,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.2492,                0.62594,                 1.1642,                0.88678,                0.82636,                0.87347,                0.46829,                 1.3969,                0.67745,                 1.1254,                0.00802,                0.00802,                0.00802
                     43,                 1.2447,                0.62226,                 1.1591,                0.89875,                0.81975,                0.87679,                0.47208,                 1.3882,                0.67195,                 1.1265,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.2508,                0.62799,                 1.1647,                0.88111,                0.83308,                0.87213,                0.46897,                 1.3927,                0.67671,                 1.1283,               0.007921,               0.007921,               0.007921
                     45,                 1.2408,                0.61953,                 1.1615,                0.89547,                0.82677,                0.88471,                0.47404,                 1.3857,                0.66808,                 1.1231,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.2373,                0.61553,                 1.1563,                0.88191,                 0.8404,                0.87825,                0.46785,                 1.3831,                0.66728,                 1.1227,               0.007822,               0.007822,               0.007822
                     47,                 1.2375,                0.61466,                 1.1575,                0.87569,                0.83883,                0.86832,                0.46568,                 1.3798,                0.66492,                 1.1218,              0.0077725,              0.0077725,              0.0077725
