,px,human,elephant,giraffe,unknown,all
142,0.14214214214214213,0.8177335883306984,0.9333503288820183,0.7794752750298374,0.7790788779805122,0.7790788779805122
143,0.14314314314314314,0.8179535097300603,0.9334943487842771,0.7804935416672182,0.7800398908490649,0.7800398908490649
144,0.14414414414414414,0.8184665009475625,0.9337338802224456,0.7811841611514174,0.7806581294154463,0.7806581294154463
145,0.14514514514514515,0.8189226294698533,0.9339265197695507,0.7815651743483402,0.7816347319512971,0.7816347319512971
146,0.14614614614614616,0.8194282903650415,0.934091908275042,0.7817723255771409,0.7833205247787762,0.7833205247787762
147,0.14714714714714713,0.8199731436398314,0.9345231208928236,0.7819793760714929,0.7846494056129456,0.7846494056129456
148,0.14814814814814814,0.8202733940199836,0.934793579308293,0.782750234790458,0.7851555011662177,0.7851555011662177
149,0.14914914914914915,0.8204170887349298,0.9352276334941694,0.783922910873155,0.7868363753932516,0.7868363753932516
150,0.15015015015015015,0.8209426509600909,0.9351897090280782,0.7822488550673964,0.7882629804422775,0.7882629804422775
151,0.15115115115115116,0.821284577176731,0.9354708109256497,0.7818165086018466,0.788594972983625,0.788594972983625
152,0.15215215215215216,0.8220949296321357,0.9355893646427919,0.7815581911370956,0.7896140650148974,0.7896140650148974
153,0.15315315315315314,0.8225925474024718,0.9356645779038031,0.7812998085514166,0.7902280617866353,0.7902280617866353
154,0.15415415415415415,0.8232386006698443,0.9362732876611372,0.7813606267885743,0.7918697728006193,0.7918697728006193
155,0.15515515515515516,0.8232139097514577,0.9365521690080758,0.7808949413603441,0.7924416729146628,0.7924416729146628
156,0.15615615615615616,0.8242137317845728,0.9368031818266909,0.7815278934246104,0.7935636584693888,0.7935636584693888
157,0.15715715715715717,0.8245380240691049,0.9370714734489493,0.7811488375197432,0.7938302222095541,0.7938302222095541
158,0.15815815815815815,0.8247175276183919,0.9371694130463549,0.7827224442575669,0.7949120029089549,0.7949120029089549
159,0.15915915915915915,0.8253059588814771,0.9373543089962179,0.7842349274121747,0.7952611171087937,0.7952611171087937
160,0.16016016016016016,0.8257262711184616,0.9377256007929653,0.7847821337071855,0.7965375730248426,0.7965375730248426
161,0.16116116116116116,0.8260210854224158,0.9379149258300706,0.784029589604833,0.7970594118731831,0.7970594118731831
162,0.16216216216216217,0.8263662127919108,0.9382771205261059,0.7842716961647321,0.7979281068391648,0.7979281068391648
163,0.16316316316316315,0.8263924146946037,0.9385439472586407,0.7836459615821273,0.7994285263857178,0.7994285263857178
164,0.16416416416416416,0.827002329091066,0.938723170948598,0.7843908922925023,0.7999901960859649,0.7999901960859649
165,0.16516516516516516,0.82760381725731,0.9387757655003693,0.7847840539637675,0.8002649598164495,0.8002649598164495
166,0.16616616616616617,0.8278714820175028,0.9387533745934344,0.785115601249233,0.8006869790707896,0.8006869790707896
167,0.16716716716716717,0.8284009732453382,0.9389945229768129,0.7854072842568083,0.8004914144355928,0.8004914144355928
168,0.16816816816816815,0.8290245877667852,0.9391510834410107,0.7855765763826186,0.7999663432916521,0.7999663432916521
169,0.16916916916916916,0.829368861912449,0.9392779087085509,0.7857457990100196,0.8004356104076767,0.8004356104076767
170,0.17017017017017017,0.829944925539262,0.9395241613066013,0.7859149521817984,0.8013264482050547,0.8013264482050547
171,0.17117117117117117,0.8304380267668139,0.9397756653549846,0.7861179796900037,0.8020737742009703,0.8020737742009703
172,0.17217217217217218,0.8310044286585732,0.9401144816352749,0.7863594416974414,0.8028171420184509,0.8028171420184509
173,0.17317317317317318,0.8310216611278219,0.9400744407264522,0.7866007622117598,0.8031505594831281,0.8031505594831281
174,0.17417417417417416,0.8315372544595503,0.9402819621988763,0.7868222975120446,0.804387162606901,0.804387162606901
175,0.17517517517517517,0.8318749733282295,0.9404426497692961,0.7870393106523345,0.8051132589122224,0.8051132589122224
176,0.17617617617617617,0.8327774647880413,0.9405773598538935,0.7872562094010641,0.8058383933315731,0.8058383933315731
177,0.17717717717717718,0.8331810562108847,0.9406365360445789,0.7870581068852293,0.8063585752947184,0.8063585752947184
178,0.1781781781781782,0.8336741668398412,0.9407334376841173,0.7874681282241965,0.807143464307051,0.807143464307051
179,0.17917917917917917,0.8344295980917561,0.9410507356062994,0.7876876266007683,0.8086134673400034,0.8086134673400034
180,0.18018018018018017,0.8347360628168053,0.9413649037802221,0.7878341256852488,0.8073709591289893,0.8073709591289893
181,0.18118118118118118,0.8353694046379653,0.9414269561190489,0.7879805723675504,0.8086520164010941,0.8086520164010941
182,0.18218218218218218,0.8356584082227224,0.9415481312051546,0.7881269666757832,0.8090938920168053,0.8090938920168053
183,0.1831831831831832,0.8365531951882931,0.9417422765844121,0.7885219650876805,0.8099787595112365,0.8099787595112365
184,0.1841841841841842,0.8368904797207617,0.9420187839108493,0.7884842297418213,0.8121085892849962,0.8121085892849962
185,0.18518518518518517,0.836919628958116,0.9420193328728773,0.7878872486813238,0.812949905778939,0.812949905778939
186,0.18618618618618618,0.8374158439101472,0.9421591688241128,0.7881313774727997,0.8131603087532556,0.8131603087532556
187,0.1871871871871872,0.837651869905573,0.9422591327959454,0.7883753601331445,0.8135147515802309,0.8135147515802309
188,0.1881881881881882,0.8379293900862594,0.9424353227040654,0.7876252205668195,0.8153736903638664,0.8153736903638664
189,0.1891891891891892,0.8385141329958544,0.9427368243865297,0.7870596935050012,0.8149926697134772,0.8149926697134772
190,0.19019019019019018,0.8388717461304834,0.943059542305306,0.7865683744898603,0.8146008700962518,0.8146008700962518
191,0.19119119119119118,0.8387752418277975,0.9431161725133721,0.7873369298175416,0.8143554607220438,0.8143554607220438
192,0.1921921921921922,0.8389664057746123,0.9432575048079279,0.7877232376420071,0.814109986878689,0.814109986878689
193,0.1931931931931932,0.8392949534858634,0.9433570863865653,0.7884230199155223,0.8141109425059464,0.8141109425059464
194,0.1941941941941942,0.8390697765859461,0.9435917455976293,0.7895285841448358,0.8151438266175897,0.8151438266175897
195,0.19519519519519518,0.8396752869493573,0.9437997673502004,0.7895354260788999,0.8170461830669989,0.8170461830669989
196,0.1961961961961962,0.8394390490420655,0.9441898761020568,0.790145887364841,0.8180312693075016,0.8180312693075016
197,0.1971971971971972,0.8399878447234367,0.9444247511129543,0.7903930669469044,0.8178775182946506,0.8178775182946506
198,0.1981981981981982,0.8402695909552561,0.9446112937589102,0.7906400944375745,0.8176804637612057,0.8176804637612057
