,px,human,elephant,giraffe,unknown,all
0,0.0,1.0,1.0,1.0,1.0,1.0
1,0.001001001001001001,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
2,0.002002002002002002,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
3,0.003003003003003003,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
4,0.004004004004004004,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
5,0.005005005005005005,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
6,0.006006006006006006,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
7,0.007007007007007007,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
8,0.008008008008008008,0.9902255639097745,1.0,1.0,1.0,0.9975563909774436
9,0.009009009009009009,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
10,0.01001001001001001,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
11,0.011011011011011011,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
12,0.012012012012012012,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
13,0.013013013013013013,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
14,0.014014014014014014,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
15,0.015015015015015015,0.9902255639097745,1.0,0.9333333333333333,1.0,0.980889724310777
16,0.016016016016016016,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
17,0.017017017017017015,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
18,0.018018018018018018,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
19,0.01901901901901902,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
20,0.02002002002002002,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
21,0.02102102102102102,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
22,0.022022022022022022,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
23,0.023023023023023025,0.9902255639097745,1.0,0.9333333333333333,0.9859154929577465,0.9773685975502137
24,0.024024024024024024,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
25,0.025025025025025023,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
26,0.026026026026026026,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
27,0.02702702702702703,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
28,0.028028028028028028,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
29,0.029029029029029027,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
30,0.03003003003003003,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
31,0.031031031031031032,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
32,0.03203203203203203,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
33,0.03303303303303303,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
34,0.03403403403403403,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
35,0.035035035035035036,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
36,0.036036036036036036,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
37,0.037037037037037035,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
38,0.03803803803803804,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
39,0.03903903903903904,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
40,0.04004004004004004,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
41,0.04104104104104104,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
42,0.04204204204204204,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
43,0.043043043043043044,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
44,0.044044044044044044,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
45,0.04504504504504504,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
46,0.04604604604604605,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
47,0.04704704704704705,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
48,0.04804804804804805,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
49,0.04904904904904905,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
50,0.050050050050050046,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
51,0.05105105105105105,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
52,0.05205205205205205,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
53,0.05305305305305305,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
54,0.05405405405405406,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
55,0.055055055055055056,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
56,0.056056056056056056,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
57,0.057057057057057055,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
58,0.058058058058058054,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
59,0.05905905905905906,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
60,0.06006006006006006,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
61,0.06106106106106106,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
62,0.062062062062062065,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
63,0.06306306306306306,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
64,0.06406406406406406,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
65,0.06506506506506507,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
66,0.06606606606606606,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
67,0.06706706706706707,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
68,0.06806806806806806,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
69,0.06906906906906907,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
70,0.07007007007007007,0.9902255639097745,1.0,0.908256880733945,0.9859154929577465,0.9710994844003665
