          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.202,                 6.8027,                 3.4999,                 4.2159,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033016,              0.0033016,              0.0033016
                      2,                 3.1366,                  3.395,                 3.2552,                 3.9816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066021,              0.0066021,              0.0066021
                      3,                 2.7947,                 2.8668,                 3.0313,                 3.4814,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098696,              0.0098696,              0.0098696
                      4,                  2.249,                 2.6031,                 2.4731,                 2.7578,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098515,              0.0098515,              0.0098515
                      5,                  1.668,                 2.3527,                 1.7492,                 2.1147,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009802,               0.009802,               0.009802
                      6,                  1.314,                 2.1392,                 1.3262,                 1.7583,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097525,              0.0097525,              0.0097525
                      7,                 1.1672,                 1.9627,                 1.1502,                 1.6144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009703,               0.009703,               0.009703
                      8,                 1.0914,                 1.8201,                 1.0524,                 1.5419,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096535,              0.0096535,              0.0096535
                      9,                  1.027,                 1.6855,                0.97956,                 1.4765,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009604,               0.009604,               0.009604
                     10,                0.98323,                 1.6724,                 0.9478,                 1.4319,                0.81817,                0.80671,                0.83393,                0.59952,                0.82172,                0.81944,                0.84405,                0.61873,                0.99686,                 1.8586,                 1.0129,                 1.3968,              0.0095545,              0.0095545,              0.0095545
                     11,                 0.9409,                 1.5686,                0.88606,                 1.3907,                0.81817,                0.80671,                0.83393,                0.59952,                0.82172,                0.81944,                0.84405,                0.61873,                0.99686,                 1.8586,                 1.0129,                 1.3968,               0.009505,               0.009505,               0.009505
                     12,                0.92143,                 1.5464,                0.86092,                   1.37,                0.81817,                0.80671,                0.83393,                0.59952,                0.82172,                0.81944,                0.84405,                0.61873,                0.99686,                 1.8586,                 1.0129,                 1.3968,              0.0094555,              0.0094555,              0.0094555
                     13,                0.88803,                 1.5121,                0.83318,                 1.3376,                0.81817,                0.80671,                0.83393,                0.59952,                0.82172,                0.81944,                0.84405,                0.61873,                0.99686,                 1.8586,                 1.0129,                 1.3968,               0.009406,               0.009406,               0.009406
