          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.225,                 5.7424,                 3.4176,                 4.5727,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032727,              0.0032727,              0.0032727
                      2,                 3.0863,                 3.4088,                 2.9732,                  4.277,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065734,              0.0065734,              0.0065734
                      3,                 2.4168,                 2.9374,                 2.5476,                 3.4684,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009841,               0.009841,               0.009841
                      4,                 1.8494,                 2.6892,                 1.9485,                 2.7099,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098515,              0.0098515,              0.0098515
                      5,                 1.3655,                 2.3298,                  1.397,                 2.1568,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009802,               0.009802,               0.009802
                      6,                 1.1836,                 2.1207,                 1.1824,                 1.9105,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0097525,              0.0097525,              0.0097525
                      7,                 1.0725,                 1.9838,                 1.0621,                 1.7845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009703,               0.009703,               0.009703
                      8,                 1.0105,                 1.8571,                0.99139,                 1.6902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096535,              0.0096535,              0.0096535
                      9,                0.96035,                 1.7477,                0.92926,                  1.626,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.009604,               0.009604,               0.009604
                     10,                0.92447,                 1.6794,                0.88101,                 1.5852,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,              0.0095545,              0.0095545,              0.0095545
                     11,                0.89072,                 1.6103,                0.84194,                 1.5484,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,               0.009505,               0.009505,               0.009505
                     12,                0.87457,                 1.5436,                0.82496,                 1.5244,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,              0.0094555,              0.0094555,              0.0094555
                     13,                0.85826,                 1.5269,                0.79173,                 1.4953,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,               0.009406,               0.009406,               0.009406
                     14,                 0.8372,                 1.5092,                0.78234,                 1.4827,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,              0.0093565,              0.0093565,              0.0093565
                     15,                0.81762,                 1.4351,                0.75688,                 1.4536,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,               0.009307,               0.009307,               0.009307
                     16,                0.80395,                 1.4357,                0.74376,                 1.4406,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,              0.0092575,              0.0092575,              0.0092575
                     17,                 0.7936,                  1.399,                0.72974,                 1.4269,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,               0.009208,               0.009208,               0.009208
                     18,                0.78271,                  1.384,                0.71647,                  1.411,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,              0.0091585,              0.0091585,              0.0091585
                     19,                0.77404,                 1.3575,                  0.715,                 1.3982,                0.81353,                0.73973,                0.78663,                0.56789,                0.81353,                0.73973,                0.79109,                0.56134,                  1.044,                   1.68,                 1.2187,                 1.6273,               0.009109,               0.009109,               0.009109
                     20,                0.75751,                 1.3529,                0.68348,                 1.3867,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,              0.0090595,              0.0090595,              0.0090595
                     21,                0.75812,                 1.3338,                0.68684,                 1.3794,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,                0.00901,                0.00901,                0.00901
                     22,                 0.7411,                 1.3179,                0.67478,                 1.3679,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,              0.0089605,              0.0089605,              0.0089605
                     23,                0.73866,                 1.3171,                0.67036,                  1.366,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,               0.008911,               0.008911,               0.008911
                     24,                0.72476,                 1.2751,                0.65074,                 1.3553,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,              0.0088615,              0.0088615,              0.0088615
                     25,                0.72167,                 1.3036,                0.65918,                 1.3462,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,               0.008812,               0.008812,               0.008812
                     26,                 0.7225,                 1.2759,                0.64981,                 1.3443,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,              0.0087625,              0.0087625,              0.0087625
                     27,                 0.7113,                 1.2302,                0.63646,                 1.3368,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,               0.008713,               0.008713,               0.008713
                     28,                0.71174,                 1.2383,                0.64012,                 1.3352,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,              0.0086635,              0.0086635,              0.0086635
                     29,                0.70319,                 1.2475,                0.62459,                 1.3199,                0.92528,                0.77124,                0.86513,                0.67669,                0.89382,                0.78647,                0.86299,                0.66495,                0.83103,                 1.7309,                0.88061,                 1.3549,               0.008614,               0.008614,               0.008614
                     30,                 0.7078,                 1.2451,                0.63563,                  1.326,                0.89668,                0.81082,                 0.8699,                0.69616,                0.90065,                0.81553,                0.87448,                0.70862,                0.79083,                 1.2056,                0.74507,                 1.3146,              0.0085645,              0.0085645,              0.0085645
