          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0822,                 5.8475,                 3.4163,                  4.653,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065185,             0.00065185,             0.00065185
                      2,                 2.4156,                  3.365,                 2.9836,                 3.6197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001312,               0.001312,               0.001312
                      3,                 1.9149,                 3.0131,                 2.4078,                 2.9371,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019655,              0.0019655,              0.0019655
                      4,                  1.528,                 2.6942,                 1.8325,                 2.3906,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019703,              0.0019703,              0.0019703
                      5,                 1.3202,                 2.4519,                 1.5077,                 2.1101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019604,              0.0019604,              0.0019604
                      6,                 1.2036,                 2.3243,                 1.3333,                 1.9421,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.1423,                 2.1238,                 1.2196,                 1.8516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019406,              0.0019406,              0.0019406
                      8,                 1.0811,                 2.0075,                 1.1222,                 1.7703,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.0421,                 1.9074,                 1.0776,                 1.7253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     10,                 1.0083,                 1.8611,                  1.025,                 1.6666,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0019109,              0.0019109,              0.0019109
                     11,                0.97545,                 1.7739,                0.97824,                 1.6318,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,               0.001901,               0.001901,               0.001901
                     12,                0.94965,                 1.7411,                0.93872,                 1.5943,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018911,              0.0018911,              0.0018911
                     13,                0.92319,                 1.6641,                0.91297,                 1.5631,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018812,              0.0018812,              0.0018812
                     14,                0.92176,                 1.6726,                0.89756,                 1.5542,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018713,              0.0018713,              0.0018713
                     15,                0.88365,                  1.603,                0.85693,                  1.519,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018614,              0.0018614,              0.0018614
                     16,                0.85975,                 1.5706,                0.83643,                  1.497,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018515,              0.0018515,              0.0018515
                     17,                 0.8664,                 1.5429,                0.82246,                  1.495,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018416,              0.0018416,              0.0018416
                     18,                0.85258,                 1.5448,                0.80888,                 1.4776,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018317,              0.0018317,              0.0018317
                     19,                0.84999,                 1.5328,                0.80364,                 1.4755,                0.84926,                0.74769,                0.79751,                0.58218,                0.85583,                0.75463,                 0.8076,                 0.5657,                  1.126,                 2.0887,                 1.1708,                 1.7759,              0.0018218,              0.0018218,              0.0018218
                     20,                0.83625,                 1.4691,                0.77806,                 1.4583,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0018119,              0.0018119,              0.0018119
                     21,                0.81306,                  1.452,                0.76925,                 1.4322,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,               0.001802,               0.001802,               0.001802
                     22,                0.81576,                 1.4605,                0.76425,                 1.4315,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017921,              0.0017921,              0.0017921
                     23,                 0.8011,                 1.4481,                0.75084,                 1.4143,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017822,              0.0017822,              0.0017822
                     24,                0.79041,                 1.4114,                0.74088,                 1.4027,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017723,              0.0017723,              0.0017723
                     25,                0.77112,                 1.4128,                0.71803,                 1.3837,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017624,              0.0017624,              0.0017624
                     26,                 0.7736,                 1.3928,                0.71237,                 1.3858,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017525,              0.0017525,              0.0017525
                     27,                0.76035,                 1.3465,                0.70145,                 1.3763,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017426,              0.0017426,              0.0017426
                     28,                0.76465,                 1.3509,                0.70478,                 1.3771,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017327,              0.0017327,              0.0017327
                     29,                0.75673,                 1.3696,                 0.7023,                  1.363,                0.87648,                0.80208,                0.83062,                0.64258,                0.88533,                0.81019,                0.84352,                0.63335,                0.85089,                 1.6045,                0.88527,                 1.4567,              0.0017228,              0.0017228,              0.0017228
                     30,                0.74045,                  1.336,                0.68564,                 1.3489,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0017129,              0.0017129,              0.0017129
                     31,                0.73453,                 1.3408,                0.68292,                 1.3454,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,               0.001703,               0.001703,               0.001703
                     32,                 0.7521,                 1.3323,                0.69042,                 1.3626,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016931,              0.0016931,              0.0016931
                     33,                0.73339,                 1.2996,                0.67919,                  1.339,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016832,              0.0016832,              0.0016832
                     34,                0.73996,                 1.3249,                0.68145,                 1.3462,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016733,              0.0016733,              0.0016733
                     35,                0.72636,                  1.264,                0.65896,                 1.3302,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016634,              0.0016634,              0.0016634
                     36,                0.72324,                 1.2906,                0.65643,                 1.3289,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016535,              0.0016535,              0.0016535
                     37,                0.72788,                 1.3223,                 0.6623,                 1.3313,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016436,              0.0016436,              0.0016436
                     38,                0.72228,                 1.2759,                 0.6555,                 1.3265,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016337,              0.0016337,              0.0016337
                     39,                0.70584,                 1.2631,                0.64933,                 1.3089,                0.82006,                0.80702,                0.82098,                0.63151,                0.83198,                0.81382,                0.83027,                0.62922,                0.80613,                 1.6014,                0.87418,                 1.3936,              0.0016238,              0.0016238,              0.0016238
                     40,                0.69609,                 1.2443,                0.64118,                 1.3039,                 0.8647,                0.80627,                0.83462,                0.67861,                0.86521,                 0.8044,                0.84318,                0.66764,                0.72307,                 1.4762,                0.78156,                 1.3066,              0.0016139,              0.0016139,              0.0016139
                     41,                  0.703,                 1.2707,                0.64115,                  1.301,                 0.8647,                0.80627,                0.83462,                0.67861,                0.86521,                 0.8044,                0.84318,                0.66764,                0.72307,                 1.4762,                0.78156,                 1.3066,               0.001604,               0.001604,               0.001604
                     42,                0.70129,                 1.2364,                0.64124,                 1.3014,                 0.8647,                0.80627,                0.83462,                0.67861,                0.86521,                 0.8044,                0.84318,                0.66764,                0.72307,                 1.4762,                0.78156,                 1.3066,              0.0015941,              0.0015941,              0.0015941
                     43,                0.70717,                 1.2587,                0.65082,                 1.3099,                 0.8647,                0.80627,                0.83462,                0.67861,                0.86521,                 0.8044,                0.84318,                0.66764,                0.72307,                 1.4762,                0.78156,                 1.3066,              0.0015842,              0.0015842,              0.0015842
