          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.0914,                 5.8558,                 3.4057,                 4.6106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065185,             0.00065185,             0.00065185
                      2,                 2.3899,                 3.3189,                 2.9772,                  3.591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001312,               0.001312,               0.001312
                      3,                 1.8855,                 2.9588,                 2.3295,                  2.869,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019655,              0.0019655,              0.0019655
                      4,                 1.5046,                  2.649,                 1.7438,                 2.3558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019703,              0.0019703,              0.0019703
                      5,                 1.3136,                 2.3882,                 1.4506,                 2.0898,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019604,              0.0019604,              0.0019604
                      6,                 1.1983,                 2.2795,                 1.3023,                 1.9212,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.1375,                 2.0824,                 1.1993,                 1.8358,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019406,              0.0019406,              0.0019406
                      8,                 1.0842,                 1.9916,                 1.1127,                  1.764,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.0274,                 1.9129,                 1.0561,                 1.7042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019208,              0.0019208,              0.0019208
                     10,                 1.0049,                 1.8635,                 1.0227,                 1.6567,                0.82485,                0.73495,                0.79603,                0.56724,                0.82926,                  0.742,                0.80409,                0.56715,                 1.0449,                  2.125,                 1.1472,                 1.6518,              0.0019109,              0.0019109,              0.0019109
                     11,                0.96763,                 1.7767,                0.97025,                  1.616,                0.82485,                0.73495,                0.79603,                0.56724,                0.82926,                  0.742,                0.80409,                0.56715,                 1.0449,                  2.125,                 1.1472,                 1.6518,               0.001901,               0.001901,               0.001901
