          current_epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 2.5103,                 2.6662,                  3.337,                0.09921,                0.65789,                0.08909,                0.03379,                 3.3702,                 85.931,                  7.649,              0.0010941,              0.0010941,              0.0010941
                     34,                 2.6666,                 2.6633,                 3.2815,                  0.188,                0.27368,                 0.1953,                0.07866,                 3.0406,                 3.2525,                 4.1571,              0.0011211,              0.0011211,              0.0011211
                     35,                 2.7166,                  2.639,                 3.2857,                0.01153,                0.57895,                0.01146,                 0.0047,                 3.0614,                    inf,                 3.9348,              0.0011477,              0.0011477,              0.0011477
                     36,                 2.5625,                 2.6167,                 3.2173,                0.01153,                0.57895,                0.01146,                 0.0047,                 3.0614,                    inf,                 3.9348,               0.001174,               0.001174,               0.001174
                     37,                 2.4581,                 2.5616,                  3.178,                0.18263,                0.32105,                0.10496,                0.04045,                 3.0378,                 18.022,                  9.438,              0.0011998,              0.0011998,              0.0011998
                     38,                 2.6017,                 2.6166,                 3.3721,                0.00769,                0.56842,                0.00749,                0.00206,                 3.1683,                 4.4968,                 4.5037,              0.0012253,              0.0012253,              0.0012253
                     39,                 2.6635,                 2.6601,                  3.235,                0.00769,                0.56842,                0.00749,                0.00206,                 3.1683,                 4.4968,                 4.5037,              0.0012503,              0.0012503,              0.0012503
                     40,                 2.6771,                 2.6789,                 3.2758,                0.00769,                0.56842,                0.00749,                0.00206,                 5.5555,                 7.6927,                 19.241,               0.001275,               0.001275,               0.001275
                     41,                 2.4772,                 2.4959,                 3.0979,                0.00769,                0.56842,                0.00749,                0.00206,                 5.4621,                    nan,                 16.521,              0.0012992,              0.0012992,              0.0012992
                     42,                 2.5568,                 2.6412,                  3.283,                0.00769,                0.56842,                0.00749,                0.00206,                 5.4621,                    nan,                 16.521,              0.0013231,              0.0013231,              0.0013231
                     43,                 2.5173,                 2.5666,                 3.1772,                0.00769,                0.56842,                0.00749,                0.00206,                    nan,                    nan,                    nan,              0.0013466,              0.0013466,              0.0013466
                     44,                  2.549,                 2.4298,                 3.2003,                 0.0316,                0.18421,                0.01832,                0.00365,                    nan,                    nan,                    nan,              0.0013696,              0.0013696,              0.0013696
                     45,                 2.4832,                  2.491,                 3.1873,                 0.0316,                0.18421,                0.01832,                0.00365,                    nan,                    nan,                    nan,              0.0013923,              0.0013923,              0.0013923
                     46,                 2.3372,                 2.4775,                 3.0485,                0.01232,                0.92105,                0.01584,                0.00882,                    nan,                    nan,                    nan,              0.0014146,              0.0014146,              0.0014146
                     47,                 2.5001,                 2.5734,                 3.0892,                0.01232,                0.92105,                0.01584,                0.00882,                    nan,                    nan,                    nan,              0.0014365,              0.0014365,              0.0014365
                     48,                 2.3529,                 2.4784,                 3.0497,                0.02723,                0.32632,                0.01948,                0.00693,                    nan,                    nan,                    nan,               0.001458,               0.001458,               0.001458
                     49,                 2.5402,                 2.6451,                 3.1792,                0.02723,                0.32632,                0.01948,                0.00693,                    nan,                    nan,                    nan,              0.0014791,              0.0014791,              0.0014791
                     50,                 2.3933,                 2.3075,                 3.0074,                0.02723,                0.32632,                0.01948,                0.00693,                    nan,                    nan,                    nan,              0.0014998,              0.0014998,              0.0014998
                     51,                 2.4638,                 2.4005,                  3.071,                0.02723,                0.32632,                0.01948,                0.00693,                    nan,                    nan,                    nan,               0.001505,               0.001505,               0.001505
                     52,                  2.376,                 2.3529,                 2.9828,                0.00133,                0.16842,                0.00152,                0.00051,                    nan,                    nan,                    nan,              0.0014951,              0.0014951,              0.0014951
                     53,                 2.4434,                  2.358,                 3.0313,                0.00133,                0.16842,                0.00152,                0.00051,                    nan,                    nan,                    nan,              0.0014852,              0.0014852,              0.0014852
                     54,                 2.4183,                 2.3767,                 2.9316,                0.00058,                0.07368,                 0.0005,                0.00034,                 4.8978,                    inf,                 71.567,              0.0014753,              0.0014753,              0.0014753
                     55,                  2.423,                 2.3846,                 2.8978,                0.00058,                0.07368,                 0.0005,                0.00034,                 4.8978,                    inf,                 71.567,              0.0014654,              0.0014654,              0.0014654
                     56,                 2.3118,                 2.3491,                 3.0442,                0.00046,                0.05789,                 0.0004,                 0.0002,                 4.8365,                    inf,                 52.671,              0.0014555,              0.0014555,              0.0014555
                     57,                 2.4026,                 2.4002,                 3.1271,                0.00046,                0.05789,                 0.0004,                 0.0002,                 4.8365,                    inf,                 52.671,              0.0014456,              0.0014456,              0.0014456
                     58,                 2.5474,                 2.4196,                 2.9562,                0.00046,                0.05789,                0.00035,                0.00014,                 3.7581,                    inf,                 38.131,              0.0014357,              0.0014357,              0.0014357
                     59,                 2.1835,                  2.295,                  2.853,                0.00046,                0.05789,                0.00035,                0.00014,                 3.7581,                    inf,                 38.131,              0.0014258,              0.0014258,              0.0014258
                     60,                 2.4707,                 2.3128,                 2.9375,                0.00029,                0.03684,                0.00022,                  5e-05,                 5.2506,                    inf,                 20.974,              0.0014159,              0.0014159,              0.0014159
                     61,                 2.2507,                 2.3232,                 2.9638,                0.00029,                0.03684,                0.00022,                  5e-05,                 5.2506,                    inf,                 20.974,               0.001406,               0.001406,               0.001406
                     62,                 2.4002,                 2.3792,                 2.9492,                0.00025,                0.03158,                0.00015,                  4e-05,                 5.2662,                    inf,                 10.869,              0.0013961,              0.0013961,              0.0013961
                     63,                 2.3182,                 2.3114,                 2.9203,                0.00025,                0.03158,                0.00015,                  4e-05,                 5.2662,                    inf,                 10.869,              0.0013862,              0.0013862,              0.0013862
                     64,                 2.3244,                 2.2652,                 2.8544,                0.00034,                0.04211,                0.00017,                  5e-05,                 5.1296,                    inf,                  7.038,              0.0013763,              0.0013763,              0.0013763
                     65,                 2.2276,                 2.1783,                 2.7817,                0.00034,                0.04211,                0.00017,                  5e-05,                 5.1296,                    inf,                  7.038,              0.0013664,              0.0013664,              0.0013664
                     66,                 2.3958,                 2.3097,                 2.8847,                 0.0253,                0.13158,                0.00576,                0.00105,                  4.619,                 17.819,                 6.2607,              0.0013565,              0.0013565,              0.0013565
                     67,                  2.273,                 2.1661,                 2.8324,                 0.0253,                0.13158,                0.00576,                0.00105,                  4.619,                 17.819,                 6.2607,              0.0013466,              0.0013466,              0.0013466
                     68,                 2.2908,                 2.3063,                 2.8895,                0.09321,                0.08947,                0.03094,                0.00664,                  4.541,                 4.6047,                 5.3467,              0.0013367,              0.0013367,              0.0013367
                     69,                 2.4192,                 2.2814,                 2.8829,                0.09321,                0.08947,                0.03094,                0.00664,                  4.541,                 4.6047,                 5.3467,              0.0013268,              0.0013268,              0.0013268
                     70,                 2.2175,                 2.2185,                 2.8361,                0.01154,                0.02632,                 0.0072,                 0.0014,                 5.2016,                 4.7896,                 10.227,              0.0013169,              0.0013169,              0.0013169
                     71,                 2.3324,                 2.2604,                 2.7311,                0.01154,                0.02632,                 0.0072,                 0.0014,                 5.2016,                 4.7896,                 10.227,               0.001307,               0.001307,               0.001307
                     72,                 2.3093,                 2.2441,                 2.8699,                0.20995,                0.06316,                 0.0471,                0.00913,                 5.0162,                 4.0269,                 5.3425,              0.0012971,              0.0012971,              0.0012971
                     73,                  2.212,                 2.2778,                 2.7511,                0.20995,                0.06316,                 0.0471,                0.00913,                 5.0162,                 4.0269,                 5.3425,              0.0012872,              0.0012872,              0.0012872
                     74,                 2.3757,                 2.2625,                 2.7479,                0.10933,                0.09474,                0.03785,                0.00753,                 3.9514,                 3.3949,                 4.2141,              0.0012773,              0.0012773,              0.0012773
                     75,                 2.2154,                 2.3084,                 2.7004,                0.10933,                0.09474,                0.03785,                0.00753,                 3.9514,                 3.3949,                 4.2141,              0.0012674,              0.0012674,              0.0012674
                     76,                 2.3449,                 2.3481,                 2.7417,                 0.1675,                0.12632,                0.03805,                0.00824,                 4.6505,                 5.0096,                 4.6529,              0.0012575,              0.0012575,              0.0012575
                     77,                 2.1915,                 2.2649,                 2.7816,                 0.1675,                0.12632,                0.03805,                0.00824,                 4.6505,                 5.0096,                 4.6529,              0.0012476,              0.0012476,              0.0012476
                     78,                 2.1653,                 2.2498,                  2.802,                0.06806,                0.11053,                0.03253,                0.00892,                 3.6389,                 3.9873,                 3.9813,              0.0012377,              0.0012377,              0.0012377
                     79,                 2.0653,                 2.1482,                  2.614,                0.06806,                0.11053,                0.03253,                0.00892,                 3.6389,                 3.9873,                 3.9813,              0.0012278,              0.0012278,              0.0012278
                     80,                 2.3193,                 2.3047,                 2.8876,                0.13335,                0.30127,                0.07419,                0.02616,                 2.9812,                 4.0524,                 3.5489,              0.0012179,              0.0012179,              0.0012179
                     81,                 2.2614,                 2.2036,                 2.7019,                0.13335,                0.30127,                0.07419,                0.02616,                 2.9812,                 4.0524,                 3.5489,               0.001208,               0.001208,               0.001208
                     82,                 2.2907,                 2.2114,                 2.8682,                0.27028,                0.38421,                0.17855,                0.07302,                 2.6484,                 5.6901,                 3.4987,              0.0011981,              0.0011981,              0.0011981
                     83,                 2.1913,                 2.1361,                 2.6863,                0.27028,                0.38421,                0.17855,                0.07302,                 2.6484,                 5.6901,                 3.4987,              0.0011882,              0.0011882,              0.0011882
                     84,                 2.1988,                 2.2998,                 2.7938,                0.08852,                0.60526,                0.07711,                 0.0322,                 2.3285,                 46.006,                 3.2064,              0.0011783,              0.0011783,              0.0011783
                     85,                 2.2297,                 2.1696,                 2.7628,                0.08852,                0.60526,                0.07711,                 0.0322,                 2.3285,                 46.006,                 3.2064,              0.0011684,              0.0011684,              0.0011684
                     86,                 2.3876,                 2.2542,                 2.7876,                0.02189,                0.65789,                0.02046,                0.00889,                 2.2405,                    inf,                 3.0137,              0.0011585,              0.0011585,              0.0011585
                     87,                  2.269,                 2.1452,                 2.6822,                0.02189,                0.65789,                0.02046,                0.00889,                 2.2405,                    inf,                 3.0137,              0.0011486,              0.0011486,              0.0011486
                     88,                 2.3022,                 2.2132,                 2.7883,                0.05433,                0.76842,                0.05142,                0.02449,                 1.9084,                 62.536,                 2.4905,              0.0011387,              0.0011387,              0.0011387
                     89,                 2.2661,                 2.1874,                 2.7239,                0.05433,                0.76842,                0.05142,                0.02449,                 1.9084,                 62.536,                 2.4905,              0.0011288,              0.0011288,              0.0011288
                     90,                 2.1494,                 2.1027,                 2.6815,                0.13235,                0.81053,                0.12672,                0.06081,                 1.7578,                 35.472,                 2.3426,              0.0011189,              0.0011189,              0.0011189
                     91,                 2.2873,                 2.1219,                 2.7336,                0.13235,                0.81053,                0.12672,                0.06081,                 1.7578,                 35.472,                 2.3426,               0.001109,               0.001109,               0.001109
                     92,                 2.1749,                 2.1013,                 2.6792,                0.08009,                0.79597,                0.07854,                0.03858,                 1.7759,                 41.333,                  2.449,              0.0010991,              0.0010991,              0.0010991
                     93,                  2.203,                 2.0891,                 2.6106,                0.08009,                0.79597,                0.07854,                0.03858,                 1.7759,                 41.333,                  2.449,              0.0010892,              0.0010892,              0.0010892
                     94,                 2.2279,                 2.1414,                 2.6608,                0.05052,                0.41579,                0.04419,                0.02112,                 2.1407,                 34.448,                 2.7776,              0.0010793,              0.0010793,              0.0010793
                     95,                 2.2243,                  2.149,                 2.5771,                0.05052,                0.41579,                0.04419,                0.02112,                 2.1407,                 34.448,                 2.7776,              0.0010694,              0.0010694,              0.0010694
                     96,                  2.177,                 2.1117,                  2.682,                0.10183,                0.52105,                 0.0826,                0.03605,                 2.2904,                 12.512,                 2.9395,              0.0010595,              0.0010595,              0.0010595
                     97,                 2.1623,                 2.1808,                 2.7269,                0.10183,                0.52105,                 0.0826,                0.03605,                 2.2904,                 12.512,                 2.9395,              0.0010496,              0.0010496,              0.0010496
                     98,                 2.2353,                  2.005,                  2.678,                0.61114,                0.64518,                0.63995,                0.30399,                  1.992,                 2.5119,                  2.619,              0.0010397,              0.0010397,              0.0010397
                     99,                 2.2563,                 2.1018,                 2.7933,                0.61114,                0.64518,                0.63995,                0.30399,                  1.992,                 2.5119,                  2.619,              0.0010298,              0.0010298,              0.0010298
                    100,                 2.0656,                 2.0168,                 2.5368,                0.59714,                0.75673,                0.69234,                0.34648,                 1.6837,                 2.7202,                 2.3833,              0.0010199,              0.0010199,              0.0010199
                    101,                 2.1932,                 2.0443,                 2.6298,                0.59714,                0.75673,                0.69234,                0.34648,                 1.6837,                 2.7202,                 2.3833,                0.00101,                0.00101,                0.00101
                    102,                 2.1207,                 1.9313,                 2.6608,                0.61246,                0.72105,                0.67465,                0.26668,                 1.8611,                 2.5585,                   2.51,              0.0010001,              0.0010001,              0.0010001
                    103,                 2.1646,                 2.0287,                 2.6295,                0.61246,                0.72105,                0.67465,                0.26668,                 1.8611,                 2.5585,                   2.51,              0.0009902,              0.0009902,              0.0009902
                    104,                 2.1438,                 2.1624,                 2.6286,                0.40984,                0.52632,                0.38561,                0.15988,                      2,                 2.6293,                 2.6068,              0.0009803,              0.0009803,              0.0009803
                    105,                 2.0884,                 1.9327,                 2.6506,                0.40984,                0.52632,                0.38561,                0.15988,                      2,                 2.6293,                 2.6068,              0.0009704,              0.0009704,              0.0009704
                    106,                 2.1414,                 2.0778,                 2.6441,                0.72773,                0.71745,                0.78193,                0.34682,                 1.7933,                 2.5633,                 2.3713,              0.0009605,              0.0009605,              0.0009605
                    107,                 2.0875,                 1.9264,                  2.533,                0.72773,                0.71745,                0.78193,                0.34682,                 1.7933,                 2.5633,                 2.3713,              0.0009506,              0.0009506,              0.0009506
                    108,                 2.1437,                 1.8972,                 2.6175,                0.87807,                0.73158,                0.87289,                0.45045,                 1.7939,                 2.9537,                 2.4127,              0.0009407,              0.0009407,              0.0009407
                    109,                 2.0715,                 1.9516,                 2.5432,                0.87807,                0.73158,                0.87289,                0.45045,                 1.7939,                 2.9537,                 2.4127,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.9984,                 1.9281,                 2.4579,                0.66535,                0.74296,                0.76619,                0.41508,                  1.559,                 2.4431,                 2.2167,              0.0009209,              0.0009209,              0.0009209
                    111,                 2.0266,                  1.888,                 2.5157,                0.66535,                0.74296,                0.76619,                0.41508,                  1.559,                 2.4431,                 2.2167,               0.000911,               0.000911,               0.000911
                    112,                 2.0372,                 1.8909,                 2.4092,                0.69598,                0.86842,                0.78408,                0.43959,                 1.5494,                 1.8307,                 2.1731,              0.0009011,              0.0009011,              0.0009011
                    113,                 2.0911,                 2.0301,                 2.6298,                0.69598,                0.86842,                0.78408,                0.43959,                 1.5494,                 1.8307,                 2.1731,              0.0008912,              0.0008912,              0.0008912
                    114,                 2.1597,                 1.9133,                  2.549,                0.82993,                0.71915,                0.84957,                 0.5296,                 1.4953,                 1.4202,                 2.1305,              0.0008813,              0.0008813,              0.0008813
                    115,                 2.1086,                 1.9861,                 2.5799,                0.82993,                0.71915,                0.84957,                 0.5296,                 1.4953,                 1.4202,                 2.1305,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.9198,                 1.9395,                 2.5073,                0.71705,                0.71579,                0.81278,                0.40165,                  1.888,                 1.5616,                 2.4031,              0.0008615,              0.0008615,              0.0008615
                    117,                 2.1051,                 2.0097,                 2.6524,                0.71705,                0.71579,                0.81278,                0.40165,                  1.888,                 1.5616,                 2.4031,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.9669,                 1.8715,                 2.6001,                0.77415,                0.68556,                0.79171,                0.47562,                 1.5826,                 1.7987,                 2.1353,              0.0008417,              0.0008417,              0.0008417
                    119,                 2.0837,                 1.9544,                 2.6204,                0.77415,                0.68556,                0.79171,                0.47562,                 1.5826,                 1.7987,                 2.1353,              0.0008318,              0.0008318,              0.0008318
                    120,                 2.0672,                 1.9632,                 2.5522,                0.81133,                0.66316,                0.80158,                 0.5175,                 1.4261,                 1.7471,                  2.006,              0.0008219,              0.0008219,              0.0008219
                    121,                 2.0105,                 1.8732,                 2.4403,                0.81133,                0.66316,                0.80158,                 0.5175,                 1.4261,                 1.7471,                  2.006,               0.000812,               0.000812,               0.000812
                    122,                 2.1126,                 1.9842,                 2.6283,                0.70651,                0.75263,                0.83446,                 0.5278,                  1.455,                 1.8131,                 2.0241,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.9432,                  1.847,                 2.4417,                0.70651,                0.75263,                0.83446,                 0.5278,                  1.455,                 1.8131,                 2.0241,              0.0007922,              0.0007922,              0.0007922
                    124,                 2.0442,                 1.8498,                 2.4529,                0.80277,                0.76842,                0.87465,                 0.5523,                 1.4755,                 1.5369,                 2.0833,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.9737,                 1.8188,                 2.4773,                0.80277,                0.76842,                0.87465,                 0.5523,                 1.4755,                 1.5369,                 2.0833,              0.0007724,              0.0007724,              0.0007724
                    126,                 2.0361,                 1.9302,                 2.5308,                0.93817,                 0.7187,                  0.873,                0.47834,                 1.6768,                 1.3927,                 2.2516,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.9871,                 1.7759,                 2.4299,                0.93817,                 0.7187,                  0.873,                0.47834,                 1.6768,                 1.3927,                 2.2516,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.8878,                 1.8058,                 2.3921,                0.91092,                    0.7,                 0.8594,                0.45059,                 1.7996,                 1.4509,                 2.3664,              0.0007427,              0.0007427,              0.0007427
                    129,                 2.0124,                 1.9131,                 2.5869,                0.91092,                    0.7,                 0.8594,                0.45059,                 1.7996,                 1.4509,                 2.3664,              0.0007328,              0.0007328,              0.0007328
                    130,                 2.0538,                 1.8864,                 2.5029,                0.90583,                0.70882,                0.87208,                0.51436,                 1.6497,                  1.279,                 2.2218,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.8263,                  1.833,                 2.4612,                0.90583,                0.70882,                0.87208,                0.51436,                 1.6497,                  1.279,                 2.2218,               0.000713,               0.000713,               0.000713
                    132,                 1.9086,                 1.7772,                  2.408,                0.90028,                0.72105,                0.87547,                0.53418,                 1.6015,                 1.3325,                 2.1535,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.9361,                 1.8252,                 2.4674,                0.90028,                0.72105,                0.87547,                0.53418,                 1.6015,                 1.3325,                 2.1535,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.9422,                 1.8576,                  2.487,                0.93273,                0.70526,                0.86861,                0.55888,                 1.5203,                 1.3918,                 2.0852,              0.0006833,              0.0006833,              0.0006833
                    135,                 2.0602,                 1.7913,                 2.4969,                0.93273,                0.70526,                0.86861,                0.55888,                 1.5203,                 1.3918,                 2.0852,              0.0006734,              0.0006734,              0.0006734
                    136,                 1.9631,                 1.8727,                 2.4683,                0.94948,                0.73158,                0.88321,                0.56761,                 1.4514,                 1.3167,                 2.0433,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.9512,                 1.8683,                 2.5045,                0.94948,                0.73158,                0.88321,                0.56761,                 1.4514,                 1.3167,                 2.0433,              0.0006536,              0.0006536,              0.0006536
                    138,                 1.9854,                 1.8942,                 2.4034,                0.90005,                0.81053,                0.91106,                0.56396,                 1.4441,                 1.2828,                 2.0716,              0.0006437,              0.0006437,              0.0006437
                    139,                 1.8672,                 1.8612,                  2.463,                0.90005,                0.81053,                0.91106,                0.56396,                 1.4441,                 1.2828,                 2.0716,              0.0006338,              0.0006338,              0.0006338
                    140,                 1.8387,                 1.7189,                 2.3898,                 0.9173,                0.80526,                0.90619,                0.57248,                 1.3864,                 1.4782,                 2.0797,              0.0006239,              0.0006239,              0.0006239
                    141,                 1.8294,                 1.8302,                  2.473,                 0.9173,                0.80526,                0.90619,                0.57248,                 1.3864,                 1.4782,                 2.0797,               0.000614,               0.000614,               0.000614
                    142,                 1.8537,                  1.789,                  2.383,                0.94443,                0.80507,                0.90258,                 0.5544,                 1.4463,                 1.5849,                  2.122,              0.0006041,              0.0006041,              0.0006041
                    143,                 1.8329,                 1.7358,                 2.4429,                0.94443,                0.80507,                0.90258,                 0.5544,                 1.4463,                 1.5849,                  2.122,              0.0005942,              0.0005942,              0.0005942
                    144,                 1.9662,                 1.9411,                   2.56,                0.91143,                0.75825,                0.87966,                0.48875,                 1.6253,                 1.5607,                 2.2265,              0.0005843,              0.0005843,              0.0005843
                    145,                  1.883,                 1.7982,                 2.5036,                0.91143,                0.75825,                0.87966,                0.48875,                 1.6253,                 1.5607,                 2.2265,              0.0005744,              0.0005744,              0.0005744
                    146,                 2.0177,                 1.8352,                 2.3719,                0.83776,                0.73158,                0.85356,                0.51164,                 1.5188,                 1.6553,                 2.1323,              0.0005645,              0.0005645,              0.0005645
                    147,                 1.8779,                 1.7762,                 2.4274,                0.83776,                0.73158,                0.85356,                0.51164,                 1.5188,                 1.6553,                 2.1323,              0.0005546,              0.0005546,              0.0005546
                    148,                 1.9777,                 1.9548,                 2.5306,                0.92095,                0.73684,                0.86692,                0.57308,                 1.4662,                  1.663,                   2.03,              0.0005447,              0.0005447,              0.0005447
                    149,                 1.8798,                 1.8228,                 2.4223,                0.92095,                0.73684,                0.86692,                0.57308,                 1.4662,                  1.663,                   2.03,              0.0005348,              0.0005348,              0.0005348
                    150,                 2.0482,                  1.834,                 2.5215,                0.86859,                0.75263,                0.87692,                0.57027,                 1.4044,                 1.3583,                 1.9821,              0.0005249,              0.0005249,              0.0005249
                    151,                 1.9724,                 1.7924,                 2.4261,                0.86859,                0.75263,                0.87692,                0.57027,                 1.4044,                 1.3583,                 1.9821,               0.000515,               0.000515,               0.000515
                    152,                 1.8755,                  1.718,                 2.3741,                0.96627,                0.75387,                0.90621,                0.59599,                 1.4136,                 1.3041,                 1.9857,              0.0005051,              0.0005051,              0.0005051
                    153,                 1.8077,                 1.7151,                 2.3404,                0.96627,                0.75387,                0.90621,                0.59599,                 1.4136,                 1.3041,                 1.9857,              0.0004952,              0.0004952,              0.0004952
